ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
434219.97,7.56,2.39,178833.15,3.11
434168.24,7.56,2.39,178833.15,3.11
434116.52,7.56,2.39,179285.11,3.12
434064.79,7.56,2.39,179264.8,3.12
433714.38,7.56,2.38,178892.83,3.12
433610.93,7.56,2.38,178779.73,3.12
433981.65,7.56,2.39,179081.97,3.12
433981.65,7.56,2.39,179081.97,3.12
434118.48,7.57,2.39,179204.59,3.12
434066.75,7.57,2.39,179147.59,3.12
433852.71,7.56,2.39,178960.34,3.12
433852.71,7.56,2.39,178960.34,3.12
434125.11,7.57,2.4,179024.23,3.12
434261.94,7.57,2.4,179319.39,3.13
434210.22,7.57,2.4,179254.4,3.13
434347.04,7.58,2.4,179385.02,3.13
434068.07,7.57,2.4,179370.93,3.13
434016.35,7.57,2.4,179258.69,3.13
433964.62,7.57,2.4,179257.83,3.13
433912.9,7.57,2.4,179254.59,3.13
433692.49,7.57,2.4,180652.75,3.15
433640.77,7.57,2.4,180542.89,3.15
433482.37,7.57,2.4,180385.14,3.15
433430.65,7.57,2.4,180381.9,3.15
433950.87,7.58,2.41,179277.42,3.13
433899.15,7.58,2.41,179167.56,3.13
433847.42,7.58,2.41,179055.32,3.13
433637.42,7.58,2.4,178861.87,3.12
433585.69,7.58,2.4,178861.01,3.13
433591.2,7.58,2.4,183425.39,3.21
436332.86,7.63,2.45,183613.4,3.21
436281.14,7.63,2.45,183610.16,3.21
436553.54,7.63,2.46,183806.32,3.21
437664.09,7.65,2.48,183499.83,3.21
437612.36,7.65,2.48,183386.73,3.21
437749.19,7.66,2.48,183572.9,3.21
438127.88,7.66,2.49,183590.02,3.21
438127.88,7.66,2.49,183590.02,3.21
438498.6,7.67,2.5,183590.02,3.21
438446.87,7.67,2.5,183910.84,3.22
438086.46,7.66,2.49,183529.8,3.21
438034.73,7.67,2.49,183529.8,3.21
437983.01,7.67,2.49,183893.75,3.22
437931.29,7.67,2.49,183924.83,3.22
437879.56,7.67,2.49,183895.34,3.22
437721.01,7.66,2.49,183737.54,3.22
437669.29,7.66,2.49,183653.93,3.22
437306.85,7.66,2.49,183318.9,3.21
437255.12,7.66,2.49,183315.66,3.21
436960.99,7.65,2.48,183061.15,3.21
437331.71,7.66,2.49,183346.32,3.21
437279.98,7.66,2.49,183326.0,3.21
437228.26,7.66,2.49,183233.21,3.21
437176.54,7.66,2.49,183203.72,3.21
437124.81,7.66,2.49,183120.11,3.21
437073.09,7.66,2.49,183055.12,3.21
437021.36,7.66,2.49,183007.01,3.21
436969.64,7.66,2.49,182986.69,3.21
437106.47,7.67,2.5,183072.63,3.21
436754.02,7.66,2.49,182747.6,3.21
436702.3,7.66,2.49,182766.65,3.21
436974.71,7.67,2.5,182940.53,3.21
437111.53,7.67,2.5,183063.14,3.21
437059.81,7.67,2.5,183013.6,3.21
436901.26,7.67,2.5,182857.43,3.21
436849.53,7.67,2.5,182827.93,3.21
436797.81,7.67,2.5,182744.32,3.21
436746.09,7.67,2.5,182741.08,3.21
436694.36,7.67,2.5,182631.22,3.21
436642.64,7.67,2.5,182518.12,3.21
436590.91,7.67,2.5,182518.12,3.21
436539.19,7.67,2.5,182405.02,3.21
436487.46,7.67,2.5,182405.02,3.21
436487.46,7.67,2.5,182405.02,3.21
436624.29,7.68,2.5,182527.63,3.21
436572.57,7.68,2.51,182470.64,3.21
436520.84,7.68,2.51,182467.4,3.21
436891.56,7.69,2.51,182752.56,3.21
436839.84,7.69,2.51,182749.32,3.22
436788.11,7.69,2.51,182639.46,3.21
436924.94,7.69,2.52,182762.08,3.22
436873.21,7.69,2.52,182712.54,3.22
436821.49,7.69,2.52,182709.3,3.22
436958.32,7.69,2.52,182778.16,3.22
436906.59,7.69,2.52,182748.67,3.22
436854.87,7.69,2.52,182665.06,3.22
436803.14,7.7,2.52,182551.96,3.22
436751.42,7.7,2.52,182551.96,3.22
436699.69,7.7,2.52,182522.47,3.22
436647.97,7.7,2.52,182438.86,3.22
436920.38,7.7,2.53,182502.75,3.22
436567.94,7.7,2.52,182177.72,3.21
436938.65,7.7,2.53,182656.62,3.22
436886.93,7.7,2.53,182653.38,3.22
436835.2,7.7,2.53,182543.52,3.22
436783.48,7.71,2.53,182523.21,3.22
436421.04,7.7,2.53,182253.34,3.22
436557.86,7.7,2.53,182339.28,3.22
436506.14,7.7,2.53,182226.18,3.22
436454.42,7.7,2.53,182226.18,3.22
436825.13,7.71,2.54,182226.18,3.22
436666.58,7.71,2.54,182067.63,3.21
436314.14,7.7,2.53,182067.63,3.21
436020.01,7.7,2.53,181791.6,3.21
436390.73,7.71,2.53,182018.17,3.21
436663.14,7.71,2.54,182202.35,3.22
436799.96,7.71,2.54,182641.29,3.23
436748.24,7.71,2.54,182638.04,3.23
436696.51,7.72,2.54,182528.18,3.22
436644.79,7.72,2.54,182463.19,3.22
436350.66,7.71,2.54,182336.32,3.22
436623.07,7.72,2.54,182613.51,3.23
436571.34,7.72,2.54,182500.41,3.23
436519.62,7.72,2.55,182500.41,3.23
436467.89,7.72,2.55,182480.09,3.23
436416.17,7.72,2.55,182387.3,3.23
436053.73,7.71,2.54,181993.71,3.22
436002.0,7.71,2.54,181964.22,3.22
436274.41,7.72,2.55,182205.9,3.22
435980.28,7.71,2.54,181909.86,3.22
436252.69,7.72,2.55,181973.76,3.22
436252.69,7.72,2.55,181973.76,3.22
435958.55,7.72,2.54,181678.47,3.22
435906.83,7.72,2.54,181826.76,3.22
435855.11,7.72,2.54,181823.52,3.22
435803.38,7.72,2.54,181713.66,3.22
435751.66,7.72,2.54,181693.34,3.22
435699.93,7.72,2.55,181600.56,3.22
435648.21,7.72,2.55,181487.45,3.22
435596.49,7.72,2.55,181487.45,3.22
435302.35,7.71,2.54,181211.43,3.21
435250.63,7.71,2.54,181098.33,3.21
435250.63,7.71,2.54,181098.33,3.21
435612.78,7.72,2.55,181521.58,3.22
435561.06,7.72,2.55,181408.48,3.22
435509.34,7.72,2.55,181408.48,3.22
435880.05,7.73,2.56,181408.48,3.22
435828.33,7.73,2.56,181408.48,3.22
435776.61,7.73,2.56,181772.62,3.22
435724.88,7.73,2.56,181814.53,3.23
435510.84,7.73,2.55,181616.27,3.22
436038.49,7.74,2.56,181675.29,3.22
436175.32,7.74,2.57,181797.91,3.23
436123.59,7.74,2.57,181748.36,3.23
436071.87,7.74,2.57,181635.26,3.22
436020.14,7.74,2.57,181635.26,3.23
435968.42,7.74,2.57,181522.16,3.22
435916.7,7.74,2.57,181522.16,3.22
435864.97,7.74,2.57,181492.67,3.22
435813.25,7.74,2.57,181409.06,3.22
435813.25,7.74,2.57,181409.06,3.22
435761.52,7.74,2.57,181295.95,3.22
435898.35,7.75,2.58,181482.13,3.23
435846.63,7.75,2.58,181452.64,3.23
435846.63,7.75,2.58,181452.64,3.23
436171.99,7.75,2.58,181752.02,3.23
436013.44,7.75,2.58,181612.8,3.23
436375.59,7.76,2.59,181499.69,3.23
436096.62,7.76,2.58,181485.61,3.23
436044.9,7.76,2.58,181909.05,3.24
436181.72,7.76,2.59,182031.66,3.24
436130.0,7.76,2.59,181974.67,3.24
436078.27,7.76,2.59,181861.57,3.24
436026.55,7.76,2.59,181861.57,3.24
435974.83,7.76,2.59,181796.57,3.24
436345.54,7.77,2.6,182143.49,3.24
436293.82,7.77,2.6,182140.25,3.24
435941.38,7.76,2.59,181815.22,3.24
435889.65,7.76,2.59,181705.36,3.24
435669.25,7.76,2.59,181641.5,3.24
435617.52,7.76,2.59,181638.26,3.24
435565.8,7.76,2.59,181528.4,3.23
435514.08,7.76,2.59,181508.08,3.23
435462.35,7.76,2.59,181415.3,3.23
435599.18,7.77,2.59,181537.91,3.24
435547.45,7.77,2.59,181488.38,3.24
435495.73,7.77,2.59,181375.28,3.23
435444.01,7.77,2.59,181375.28,3.24
435580.83,7.77,2.6,181497.89,3.24
435529.11,7.77,2.6,181440.9,3.24
435477.38,7.77,2.6,181437.65,3.24
435848.1,7.78,2.61,181722.82,3.24
435796.38,7.78,2.61,181693.33,3.24
435589.48,7.78,2.61,181693.33,3.25
435537.76,7.78,2.61,181609.72,3.24
435900.67,7.79,2.62,186261.73,3.33
439825.77,7.86,2.69,187497.19,3.35
439774.05,7.86,2.69,187493.95,3.35
439722.32,7.86,2.69,187384.09,3.35
439670.6,7.86,2.69,187270.99,3.35
439670.6,7.86,2.69,187270.99,3.35
439807.43,7.86,2.69,187457.16,3.35
439755.7,7.86,2.69,187436.85,3.35
439703.98,7.87,2.69,187344.06,3.35
439499.85,7.86,2.69,187138.77,3.35
439448.12,7.86,2.69,187109.28,3.35
439584.95,7.87,2.69,187204.39,3.35
439533.22,7.87,2.69,187091.29,3.35
439805.63,7.87,2.7,187416.58,3.35
439753.91,7.87,2.7,187413.34,3.36
439420.03,7.87,2.69,187070.08,3.35
439556.85,7.87,2.7,187138.94,3.35
439505.13,7.87,2.7,187025.84,3.35
439453.41,7.87,2.7,187025.84,3.35
439590.23,7.88,2.7,187148.46,3.35
439727.06,7.88,2.71,187270.19,3.36
439675.33,7.88,2.71,187157.95,3.35
439623.61,7.88,2.71,187157.08,3.35
439419.48,7.88,2.7,186951.79,3.35
439367.75,7.88,2.7,186838.69,3.35
439316.03,7.88,2.71,186838.69,3.35
438953.59,7.87,2.7,186503.66,3.34
439324.31,7.88,2.71,186632.84,3.35
439272.58,7.88,2.71,186832.17,3.35
439220.86,7.88,2.71,186767.17,3.35
438933.77,7.88,2.7,186474.18,3.35
439070.59,7.88,2.71,186604.79,3.35
439018.87,7.88,2.71,186624.19,3.35
438967.15,7.88,2.71,186491.69,3.35
438915.42,7.88,2.71,186488.45,3.35
438552.98,7.87,2.7,186106.84,3.34
438501.26,7.88,2.7,185996.98,3.34
438871.97,7.88,2.71,186111.92,3.34
438820.25,7.88,2.71,186325.63,3.35
438957.08,7.89,2.71,186448.24,3.35
438905.35,7.89,2.71,186391.25,3.35
438853.63,7.89,2.72,186278.14,3.35
438801.9,7.89,2.72,186278.14,3.35
438801.9,7.89,2.72,186278.14,3.35
438750.18,7.89,2.72,186165.04,3.35
438698.46,7.89,2.72,186165.04,3.35
438414.58,7.88,2.71,185871.6,3.34
438362.85,7.88,2.71,185842.11,3.34
438311.13,7.89,2.71,185758.5,3.34
438259.41,7.89,2.71,185645.4,3.34
438396.23,7.89,2.72,185831.57,3.34
438132.57,7.89,2.71,185540.33,3.34
438269.39,7.89,2.72,185662.95,3.34
438217.67,7.89,2.72,185613.4,3.34
438596.36,7.9,2.72,185630.52,3.34
438302.23,7.89,2.72,185335.23,3.34
438250.5,7.89,2.72,185656.05,3.34
438198.78,7.89,2.72,185626.56,3.34
438335.6,7.9,2.72,185721.67,3.35
438283.88,7.9,2.72,185692.18,3.35
437923.47,7.89,2.72,185311.14,3.34
438060.29,7.89,2.72,185406.25,3.34
438008.57,7.9,2.72,185425.3,3.34
438445.91,7.9,2.73,185757.62,3.35
438257.25,7.9,2.73,185594.75,3.35
438205.53,7.9,2.73,185529.76,3.35
438153.8,7.9,2.73,185481.65,3.34
438290.63,7.91,2.73,185604.27,3.35
438238.9,7.91,2.73,185547.27,3.35
438187.18,7.91,2.73,185544.03,3.35
438135.46,7.91,2.73,185434.17,3.35
438083.73,7.91,2.73,185404.68,3.35
438032.01,7.91,2.74,185321.07,3.35
437873.46,7.91,2.73,185162.52,3.34
437821.73,7.91,2.73,185049.42,3.34
437770.01,7.91,2.73,185049.42,3.34
438140.73,7.91,2.74,185049.42,3.34
437982.33,7.91,2.74,184891.64,3.34
437930.61,7.91,2.74,184891.64,3.34
437930.61,7.91,2.74,184891.64,3.34
437878.88,7.91,2.74,184891.64,3.34
437827.16,7.91,2.74,185333.11,3.35
437827.16,7.91,2.74,185333.11,3.35
437705.12,7.91,2.74,185193.54,3.35
437484.72,7.91,2.73,184971.64,3.34
437432.99,7.91,2.73,184942.15,3.34
437226.1,7.91,2.74,184942.15,3.35
437362.92,7.91,2.74,185037.26,3.35
437311.2,7.91,2.74,185016.95,3.35
437259.47,7.91,2.74,184924.16,3.35
436845.68,7.92,2.75,184924.16,3.35
437216.4,7.93,2.75,185039.1,3.35
437353.22,7.93,2.76,185347.7,3.36
437301.5,7.93,2.76,185234.6,3.36
437087.45,7.93,2.75,185095.4,3.36
437540.83,7.93,2.76,185644.17,3.37
437489.11,7.94,2.76,185623.85,3.37
437437.38,7.94,2.76,185531.07,3.37
437385.66,7.94,2.76,185422.75,3.36
437213.95,7.93,2.76,185188.75,3.36
437162.23,7.93,2.76,185183.97,3.36
437487.59,7.94,2.77,185070.87,3.36
437435.87,7.94,2.77,185453.86,3.37
437708.27,7.95,2.77,185517.76,3.37
437656.55,7.95,2.78,185646.79,3.37
437793.37,7.95,2.78,185769.4,3.37
437499.98,7.95,2.77,185494.63,3.37
437448.26,7.95,2.77,185437.64,3.37
437034.47,7.95,2.78,185437.64,3.37
437171.29,7.95,2.78,185560.25,3.38
437119.57,7.96,2.78,185510.73,3.38
437490.29,7.96,2.79,185639.9,3.38
437438.56,7.96,2.79,185802.05,3.38
437386.84,7.96,2.79,185798.81,3.38
437335.11,7.96,2.79,185688.95,3.38
436972.67,7.96,2.79,185344.52,3.38
436972.67,7.96,2.79,185344.52,3.38
437109.5,7.96,2.79,185467.14,3.38
437057.77,7.96,2.79,185410.14,3.38
437006.05,7.96,2.79,185297.04,3.38
437376.77,7.97,2.8,185738.41,3.38
437325.04,7.97,2.8,185625.31,3.38
437461.87,7.97,2.8,185811.48,3.39
437598.69,7.98,2.81,185934.1,3.39
437236.25,7.97,2.8,185552.73,3.38
437184.53,7.97,2.8,185495.73,3.38
437132.8,7.97,2.8,185492.49,3.38
436815.72,7.97,2.8,185169.5,3.38
436952.54,7.97,2.8,185238.36,3.38
436632.54,7.97,2.79,184918.36,3.37
437003.26,7.97,2.8,185047.54,3.38
436951.53,7.97,2.8,185200.28,3.38
437088.36,7.98,2.81,185322.9,3.38
437036.64,7.98,2.81,185273.36,3.38
437309.04,7.98,2.81,185337.25,3.38
437581.45,7.99,2.82,185831.5,3.39
437718.28,7.99,2.82,185954.12,3.4
437666.55,7.99,2.82,185897.12,3.4
437614.83,7.99,2.82,185893.88,3.4
437563.1,8.0,2.82,185784.02,3.39
437835.51,8.0,2.83,185847.91,3.4
437473.07,8.0,2.82,185512.89,3.39
437609.89,8.0,2.83,185808.05,3.4
437746.72,8.0,2.83,185930.66,3.4
437695.0,8.0,2.83,185882.16,3.4
437967.4,8.01,2.84,185946.06,3.4
437915.68,8.01,2.84,186094.35,3.4
437621.55,8.0,2.83,185818.32,3.4
437621.55,8.0,2.83,185818.32,3.4
437758.37,8.01,2.84,185940.94,3.4
437706.65,8.01,2.84,185891.39,3.4
438077.37,8.02,2.84,186020.57,3.4
438077.37,8.02,2.84,186020.57,3.4
437714.93,8.01,2.84,185778.29,3.4
437663.2,8.01,2.84,185838.29,3.4
437611.48,8.01,2.84,185729.97,3.4
437559.75,8.01,2.84,185725.19,3.4
437508.03,8.01,2.84,185612.09,3.4
437878.75,8.02,2.85,186053.46,3.41
437827.02,8.02,2.85,185940.35,3.41
437464.58,8.01,2.84,185558.98,3.4
437601.41,8.02,2.85,185745.16,3.4
437549.68,8.02,2.85,185715.67,3.4
437329.28,8.02,2.84,185494.06,3.4
437277.55,8.02,2.84,185410.45,3.4
437225.83,8.02,2.84,185390.14,3.4
436931.7,8.01,2.84,185051.15,3.39
437068.52,8.02,2.84,185137.09,3.4
437016.8,8.02,2.84,185028.76,3.39
436965.07,8.02,2.84,185023.98,3.39
436670.94,8.01,2.84,184751.73,3.39
436619.22,8.01,2.84,184638.62,3.39
436567.5,8.01,2.84,184638.62,3.39
436515.77,8.01,2.84,184618.31,3.39
436886.49,8.02,2.85,184920.55,3.39
436534.05,8.01,2.84,184595.52,3.39
436670.87,8.02,2.85,184718.14,3.39
436807.7,8.02,2.85,184839.86,3.39
436755.98,8.02,2.85,184836.62,3.4
437126.69,8.03,2.86,185121.79,3.4
437263.52,8.03,2.86,185244.41,3.4
437211.79,8.03,2.86,185187.41,3.4
437211.79,8.03,2.86,185187.41,3.4
437348.62,8.04,2.87,185310.03,3.41
437296.9,8.04,2.87,185253.03,3.41
437245.17,8.04,2.87,185232.71,3.41
437382.0,8.04,2.87,185318.65,3.41
437330.27,8.04,2.87,185205.55,3.41
437850.5,8.05,2.88,185260.61,3.41
437798.78,8.05,2.88,185260.61,3.41
437747.05,8.05,2.88,185147.51,3.41
437384.61,8.05,2.88,184812.48,3.4
437332.89,8.05,2.88,184812.48,3.4
437125.99,8.05,2.88,184812.48,3.4
437496.71,8.06,2.89,184927.42,3.41
437633.53,8.06,2.89,185236.02,3.41
437581.81,8.06,2.89,185123.78,3.41
437530.08,8.06,2.89,185122.92,3.41
437478.36,8.06,2.89,185093.43,3.41
437615.19,8.07,2.89,185188.54,3.41
437456.79,8.06,2.89,185030.75,3.41
437405.07,8.07,2.89,185010.43,3.41
437353.34,8.07,2.89,184917.65,3.41
437353.34,8.07,2.89,184917.65,3.41
437301.62,8.07,2.89,184937.04,3.41
436949.17,8.06,2.89,184657.62,3.41
436897.45,8.06,2.89,184525.12,3.4
436845.73,8.06,2.89,184495.63,3.4
436794.0,8.06,2.89,184412.02,3.4
437164.72,8.07,2.9,184526.96,3.41
437301.55,8.07,2.9,184835.56,3.41
436981.55,8.07,2.9,184515.56,3.41
437253.95,8.07,2.9,184579.45,3.41
437202.23,8.07,2.9,184727.75,3.41
437150.5,8.07,2.9,184698.25,3.41
437098.78,8.08,2.9,184614.64,3.41
436736.34,8.07,2.9,184325.33,3.41
436873.16,8.07,2.9,184447.94,3.41
436821.44,8.07,2.9,184390.95,3.41
436769.72,8.07,2.9,184361.46,3.41
436717.99,8.07,2.9,184277.85,3.41
436666.27,8.08,2.9,184248.35,3.41
437044.96,8.08,2.91,184616.07,3.41
437317.36,8.09,2.92,184679.96,3.42
437454.19,8.09,2.92,184975.12,3.42
437402.46,8.09,2.92,184862.02,3.42
437764.62,8.1,2.93,185285.27,3.43
437901.44,8.1,2.93,185407.89,3.43
437849.72,8.11,2.93,185350.9,3.43
438122.13,8.11,2.94,185414.79,3.43
438070.4,8.11,2.94,185563.08,3.44
438207.23,8.12,2.94,185685.7,3.44
438344.05,8.12,2.95,185807.43,3.44
438480.88,8.12,2.95,185930.04,3.44
438120.47,8.12,2.94,185548.72,3.44
438068.74,8.12,2.95,185491.72,3.44
438068.74,8.12,2.95,185491.72,3.44
438017.02,8.12,2.95,185462.23,3.44
437965.3,8.12,2.95,185378.62,3.44
437855.3,8.12,2.94,185268.62,3.43
438226.01,8.12,2.95,185383.56,3.44
438174.29,8.12,2.95,185550.55,3.44
437811.85,8.12,2.95,185215.52,3.43
437760.12,8.12,2.95,185102.42,3.43
437426.25,8.11,2.94,184759.16,3.43
437232.11,8.11,2.94,184604.8,3.42
437232.11,8.11,2.94,184604.8,3.42
437232.11,8.11,2.94,184604.8,3.42
437180.39,8.11,2.94,184604.8,3.43
436899.15,8.11,2.93,184595.53,3.43
436847.43,8.11,2.93,184592.29,3.43
436795.71,8.11,2.94,184482.43,3.42
436932.53,8.11,2.94,184605.04,3.43
436711.82,8.11,2.94,184540.32,3.43
437232.04,8.12,2.95,185913.34,3.45
437368.87,8.12,2.95,186035.06,3.45
437317.15,8.12,2.95,185921.96,3.45
441280.46,8.2,3.02,190999.48,3.55
441228.73,8.2,3.02,190999.48,3.55
442993.13,8.23,3.06,191228.95,3.55
442941.4,8.23,3.06,191208.63,3.55
442941.4,8.23,3.06,191208.63,3.55
443312.12,8.24,3.06,191510.87,3.56
443048.46,8.23,3.06,191266.35,3.55
442754.33,8.23,3.06,190971.06,3.55
442702.6,8.23,3.06,190950.74,3.55
442650.88,8.23,3.06,190857.96,3.55
442787.7,8.23,3.06,190980.57,3.55
442735.98,8.23,3.06,190923.58,3.55
442531.85,8.23,3.06,190718.29,3.55
442480.12,8.23,3.06,190697.97,3.55
442428.4,8.23,3.06,190605.19,3.55
442428.4,8.23,3.06,190605.19,3.55
442807.09,8.24,3.07,190622.31,3.55
442602.96,8.24,3.06,190457.98,3.54
442551.23,8.24,3.06,190778.79,3.55
442257.1,8.23,3.06,190483.51,3.55
442257.1,8.23,3.06,190483.51,3.55
442205.38,8.23,3.06,190463.19,3.55
442153.65,8.23,3.06,190370.4,3.54
442101.93,8.23,3.06,190367.16,3.55
442101.93,8.23,3.06,190367.16,3.55
442050.21,8.23,3.06,190257.3,3.54
441998.48,8.23,3.06,190148.98,3.54
441946.76,8.23,3.06,190144.2,3.54
441895.03,8.24,3.06,190031.96,3.54
441843.31,8.24,3.06,190031.1,3.54
441791.59,8.24,3.06,190001.61,3.54
442116.95,8.24,3.07,190300.99,3.55
442253.78,8.25,3.07,190423.61,3.55
442202.05,8.25,3.08,190366.61,3.55
442150.33,8.25,3.08,190254.37,3.55
442098.6,8.25,3.08,190253.51,3.55
442046.88,8.25,3.08,190250.27,3.55
441995.16,8.25,3.08,190140.41,3.55
441943.43,8.25,3.08,190137.17,3.55
441891.71,8.25,3.08,190027.31,3.55
441839.98,8.25,3.08,190006.99,3.55
442112.39,8.26,3.09,190239.49,3.55
442249.22,8.26,3.09,190362.11,3.56
442386.04,8.27,3.09,190483.84,3.56
442334.32,8.27,3.09,190480.6,3.56
442282.59,8.27,3.09,190370.73,3.56
442069.16,8.26,3.09,190125.3,3.55
442439.88,8.27,3.1,190125.3,3.55
442388.16,8.27,3.1,190095.81,3.55
442660.57,8.28,3.1,190095.81,3.55
442608.84,8.28,3.11,190012.2,3.55
442745.67,8.28,3.11,190787.73,3.57
442745.67,8.28,3.11,190787.73,3.57
442693.94,8.28,3.11,190919.51,3.57
442642.22,8.28,3.11,190806.41,3.57
442914.63,8.29,3.12,191112.44,3.58
442804.63,8.29,3.11,191002.44,3.57
442752.9,8.29,3.12,190972.95,3.57
442701.18,8.29,3.12,190889.34,3.57
442542.4,8.29,3.11,190738.84,3.57
442490.67,8.29,3.11,190630.51,3.57
442438.95,8.29,3.11,190625.73,3.57
442387.23,8.29,3.11,190596.24,3.57
442335.5,8.29,3.12,190512.63,3.57
441973.06,8.28,3.11,190129.93,3.56
442343.78,8.29,3.12,190259.11,3.57
442480.6,8.29,3.12,190553.47,3.57
442428.88,8.29,3.12,190533.16,3.57
442377.16,8.29,3.12,190440.37,3.57
442325.43,8.3,3.12,190437.13,3.57
442273.71,8.3,3.12,190327.27,3.57
442410.53,8.3,3.13,190449.89,3.57
442358.81,8.3,3.13,190392.89,3.57
442307.08,8.3,3.13,190372.57,3.57
442443.91,8.3,3.13,190458.51,3.57
442392.19,8.31,3.13,190429.02,3.57
442529.01,8.31,3.14,190524.13,3.58
442665.84,8.31,3.14,190646.75,3.58
442461.71,8.31,3.14,190490.13,3.58
442409.98,8.31,3.14,190433.13,3.58
442358.26,8.31,3.14,190320.89,3.58
442306.53,8.31,3.14,190320.03,3.58
442443.36,8.31,3.14,190442.65,3.58
442156.27,8.31,3.14,190149.65,3.57
442104.55,8.31,3.14,190101.15,3.57
442376.95,8.32,3.14,190165.04,3.58
442376.95,8.32,3.14,190165.04,3.58
442325.23,8.32,3.14,190313.34,3.58
442325.23,8.32,3.14,190298.5,3.58
442273.51,8.32,3.15,190269.01,3.58
442221.78,8.32,3.15,190185.4,3.58
442358.61,8.32,3.15,190308.02,3.58
442495.43,8.33,3.15,190429.74,3.58
442142.99,8.32,3.15,190150.32,3.58
442091.27,8.32,3.15,190120.83,3.58
442039.54,8.32,3.15,190037.22,3.58
441987.82,8.32,3.15,190016.9,3.58
441987.82,8.32,3.15,190032.49,3.58
442425.16,8.33,3.16,190462.98,3.59
442266.61,8.33,3.16,190306.79,3.58
442266.61,8.33,3.16,190306.79,3.58
442266.61,8.33,3.16,190306.79,3.58
442156.61,8.33,3.15,190196.05,3.58
442104.88,8.33,3.15,190192.81,3.58
441784.52,8.32,3.15,189829.44,3.58
441675.97,8.32,3.15,189721.43,3.57
441675.97,8.32,3.15,189721.43,3.57
441624.25,8.32,3.15,189611.57,3.57
441761.08,8.32,3.15,189734.18,3.58
441761.08,8.32,3.15,189734.18,3.58
441709.35,8.32,3.15,189677.19,3.57
441846.18,8.33,3.16,189799.8,3.58
441794.45,8.33,3.16,189742.81,3.58
441742.73,8.33,3.16,189629.71,3.58
442113.45,8.34,3.17,190071.08,3.58
442475.6,8.35,3.17,190071.08,3.58
442475.6,8.35,3.17,190071.08,3.58
442258.62,8.34,3.17,189865.47,3.58
442206.89,8.34,3.17,190186.4,3.59
442155.17,8.34,3.17,190073.13,3.59
442103.44,8.34,3.17,190288.81,3.59
442051.72,8.34,3.17,190268.5,3.59
442413.87,8.35,3.18,190598.97,3.6
442362.15,8.35,3.18,190595.72,3.6
442310.43,8.35,3.18,190485.86,3.6
441947.98,8.35,3.17,190104.5,3.59
441896.26,8.35,3.17,190075.0,3.59
441699.37,8.34,3.17,189857.27,3.59
441647.64,8.34,3.17,189773.66,3.59
441595.92,8.35,3.17,189744.16,3.59
441301.79,8.34,3.17,189448.88,3.58
441250.06,8.34,3.17,189365.27,3.58
440955.93,8.34,3.16,189089.24,3.57
440904.21,8.34,3.16,188976.14,3.57
440852.48,8.34,3.16,188976.14,3.57
440800.76,8.34,3.16,188972.89,3.57
440749.03,8.34,3.17,188863.03,3.57
440697.31,8.34,3.17,188833.54,3.57
440403.18,8.33,3.16,188538.25,3.57
440773.9,8.34,3.17,188849.67,3.57
440722.17,8.34,3.17,188829.35,3.57
440359.73,8.34,3.16,188494.33,3.57
440730.45,8.34,3.17,188796.57,3.57
440368.01,8.34,3.16,188461.54,3.57
440034.13,8.33,3.16,188118.29,3.56
439982.41,8.33,3.16,188005.18,3.56
439930.68,8.33,3.16,188005.18,3.56
439878.96,8.33,3.16,187984.87,3.56
439827.23,8.33,3.16,187892.08,3.56
440099.64,8.34,3.17,187955.98,3.56
440236.47,8.34,3.17,188251.14,3.57
440373.29,8.35,3.18,188138.03,3.57
440321.57,8.35,3.18,188324.21,3.57
440269.84,8.35,3.18,188294.72,3.57
440595.21,8.36,3.18,188594.19,3.58
440732.03,8.36,3.19,188716.81,3.58
441102.75,8.37,3.2,188716.81,3.58
441051.03,8.37,3.2,188659.81,3.58
440836.98,8.36,3.19,188659.81,3.58
440785.26,8.37,3.19,188873.59,3.58
441238.63,8.37,3.2,188989.63,3.59
441186.91,8.38,3.2,189274.86,3.59
441135.19,8.38,3.2,189271.62,3.59
441043.96,8.37,3.2,189287.38,3.59
441180.79,8.38,3.21,189356.24,3.6
441129.07,8.38,3.21,189247.92,3.59
441077.34,8.38,3.21,189243.14,3.6
441025.62,8.38,3.21,189239.9,3.6
440973.89,8.38,3.21,189130.04,3.59
440973.89,8.38,3.21,189140.95,3.59
441344.61,8.39,3.22,189140.95,3.59
441344.61,8.39,3.22,189133.09,3.59
441344.61,8.39,3.22,189084.3,3.59
440982.17,8.38,3.21,189084.3,3.59
440930.45,8.38,3.21,188972.06,3.59
