ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
904111.74,15.28,1.71,287446.51,4.86
904104.9,15.28,1.72,287363.51,4.86
904294.92,15.29,1.72,287988.26,4.87
904346.45,15.29,1.72,288106.73,4.87
906887.05,15.33,1.77,291707.54,4.93
906938.58,15.33,1.77,291766.58,4.93
906652.89,15.33,1.77,291418.91,4.93
907064.18,15.34,1.77,291570.83,4.93
907030.99,15.34,1.77,291183.11,4.92
907030.99,15.34,1.77,291182.52,4.92
907030.99,15.34,1.77,291182.52,4.92
907082.52,15.34,1.78,291300.99,4.93
907134.05,15.35,1.78,291360.04,4.93
907134.05,15.35,1.78,292372.16,4.95
906864.63,15.34,1.78,292056.2,4.94
906864.63,15.34,1.78,292148.97,4.94
906606.42,15.34,1.77,291951.89,4.94
906606.42,15.34,1.77,291242.69,4.93
906766.73,15.34,1.78,291213.92,4.93
906818.26,15.35,1.78,291388.89,4.93
906582.28,15.34,1.78,291312.7,4.93
906751.68,15.35,1.78,291223.18,4.93
906803.21,15.35,1.78,291412.44,4.93
906796.36,15.35,1.79,291612.65,4.94
906950.63,15.36,1.79,291833.58,4.94
907110.94,15.36,1.79,292012.27,4.94
907162.47,15.36,1.8,292130.75,4.95
907214.0,15.37,1.8,292189.79,4.95
907265.53,15.37,1.8,292308.27,4.95
907007.32,15.37,1.8,292031.19,4.95
906747.39,15.36,1.8,291705.97,4.94
906590.2,15.36,1.79,291554.66,4.94
906354.22,15.36,1.79,291397.74,4.94
906405.75,15.36,1.79,291456.78,4.94
906457.28,15.36,1.8,291575.25,4.94
906617.6,15.37,1.8,291602.98,4.94
906669.13,15.37,1.8,291721.45,4.95
909209.73,15.41,1.85,294951.67,5.0
908973.74,15.41,1.84,294875.48,5.0
909025.27,15.41,1.85,294953.88,5.0
909076.8,15.42,1.85,294607.57,5.0
909128.34,15.42,1.85,294387.48,4.99
909359.19,15.42,1.86,294475.65,4.99
909410.72,15.43,1.86,294649.41,5.0
909641.58,15.43,1.87,294737.57,5.0
909801.9,15.44,1.87,294891.22,5.0
909565.92,15.43,1.87,294909.01,5.0
909617.45,15.44,1.87,295027.48,5.01
909463.69,15.43,1.87,294986.17,5.01
909624.01,15.44,1.87,295013.9,5.01
910036.14,15.45,1.88,294802.29,5.0
909906.4,15.45,1.88,294588.21,5.0
909680.42,15.44,1.88,294521.82,5.0
909467.65,15.44,1.88,294290.1,5.0
909467.65,15.44,1.88,294290.1,5.0
909467.65,15.44,1.88,294290.1,5.0
909665.93,15.45,1.88,294364.41,5.0
909717.46,15.45,1.88,294524.87,5.0
909871.73,15.45,1.89,294762.19,5.01
910025.99,15.46,1.89,294932.14,5.01
910077.52,15.46,1.89,295050.61,5.01
909920.33,15.46,1.89,294898.08,5.01
910074.59,15.46,1.9,294981.14,5.01
910787.5,15.48,1.91,295279.92,5.02
910523.27,15.47,1.91,294769.39,5.01
910683.59,15.48,1.91,294736.15,5.01
910735.12,15.48,1.91,294908.99,5.01
910777.78,15.48,1.92,294363.07,5.0
910541.26,15.48,1.91,294120.94,5.0
910504.73,15.48,1.92,294178.63,5.0
910268.75,15.48,1.91,294104.18,5.0
910320.28,15.48,1.92,294222.66,5.0
910371.81,15.48,1.92,294281.7,5.01
910138.1,15.48,1.92,294095.64,5.0
910298.41,15.49,1.92,294066.87,5.0
910349.94,15.49,1.92,294241.84,5.01
910113.96,15.49,1.92,294165.65,5.01
909870.02,15.48,1.92,294030.27,5.0
909870.02,15.48,1.92,294030.27,5.0
909870.02,15.48,1.92,294030.27,5.0
909710.09,15.48,1.91,293967.32,5.0
909864.36,15.48,1.92,294059.29,5.0
909915.89,15.49,1.92,294168.86,5.01
909967.42,15.49,1.92,293822.55,5.0
909967.42,15.49,1.92,293822.55,5.0
910267.9,15.5,1.93,293826.71,5.0
910433.81,15.5,1.93,293654.19,5.0
910485.34,15.5,1.94,294140.34,5.01
910536.87,15.51,1.94,294258.82,5.01
910588.4,15.51,1.94,294317.86,5.01
910639.93,15.51,1.95,294436.34,5.02
910691.46,15.52,1.95,294495.38,5.02
910742.99,15.52,1.95,294613.86,5.02
910483.06,15.52,1.95,294452.06,5.02
910129.72,15.51,1.94,294132.45,5.01
909898.15,15.51,1.94,293867.18,5.01
909638.22,15.5,1.94,293550.62,5.0
909689.75,15.51,1.94,293609.66,5.01
909850.07,15.51,1.95,293580.9,5.01
909901.6,15.51,1.95,293755.86,5.01
909641.67,15.51,1.94,293552.64,5.01
909405.69,15.51,1.94,293476.45,5.0
909457.22,15.51,1.94,293130.14,5.0
909854.37,15.52,1.95,293264.7,5.0
910008.63,15.52,1.96,293356.67,5.0
910168.95,15.53,1.96,293464.23,5.01
910220.48,15.53,1.96,293582.7,5.01
909984.5,15.53,1.96,293554.79,5.01
910138.77,15.53,1.97,293637.86,5.01
910190.3,15.54,1.97,293756.33,5.01
909930.37,15.53,1.97,293502.19,5.01
910084.63,15.54,1.97,293585.25,5.01
910084.63,15.54,1.97,293595.33,5.01
910136.16,15.54,1.97,293249.03,5.01
909876.23,15.54,1.97,293087.23,5.0
909616.31,15.53,1.97,292925.43,5.0
909908.96,15.54,1.97,292867.3,5.0
909771.37,15.54,1.97,292826.83,5.0
909771.37,15.54,1.97,292816.14,5.0
909822.9,15.54,1.97,292934.62,5.0
909874.43,15.54,1.98,292993.66,5.0
909717.24,15.54,1.97,292841.4,5.0
909931.49,15.54,1.98,292761.42,5.0
909983.02,15.55,1.98,292972.44,5.01
909921.64,15.55,1.98,293137.88,5.01
910087.54,15.55,1.99,293085.16,5.01
909953.46,15.55,1.98,293310.03,5.01
910107.73,15.55,1.99,293355.92,5.01
910159.26,15.56,1.99,293474.39,5.02
910159.26,15.56,1.99,294989.02,5.04
910313.52,15.56,2.0,295072.08,5.04
910105.61,15.56,1.99,294855.24,5.04
910295.63,15.56,2.0,294778.03,5.04
910211.94,15.56,2.0,295076.01,5.05
910054.75,15.56,1.99,294923.07,5.04
909794.82,15.56,1.99,294725.47,5.04
909955.13,15.56,1.99,294824.6,5.04
909719.15,15.56,1.99,294586.6,5.04
909459.23,15.55,1.99,294424.8,5.04
911999.82,15.6,2.03,300415.05,5.14
912160.14,15.6,2.04,300386.29,5.14
911924.16,15.6,2.03,300242.53,5.14
912084.48,15.6,2.04,300604.6,5.14
912136.01,15.61,2.04,300723.08,5.15
911900.03,15.6,2.04,300481.0,5.14
911951.56,15.61,2.04,300540.05,5.14
912105.82,15.61,2.04,300632.02,5.15
911893.83,15.61,2.04,300467.59,5.14
911945.36,15.61,2.04,300577.15,5.15
912353.51,15.62,2.05,300508.41,5.14
912735.68,15.63,2.06,300706.47,5.15
912475.75,15.62,2.06,300544.67,5.15
912425.75,15.62,2.06,300494.67,5.15
912586.07,15.63,2.06,300465.9,5.15
912784.35,15.63,2.07,300719.57,5.15
912548.37,15.63,2.06,300717.09,5.15
912708.68,15.63,2.07,300688.32,5.15
912472.7,15.63,2.06,300544.56,5.15
912638.61,15.63,2.07,300914.3,5.15
912690.14,15.64,2.07,301032.78,5.16
912468.57,15.63,2.07,300803.04,5.15
912520.1,15.64,2.07,300862.08,5.16
912311.57,15.63,2.07,300655.21,5.15
912471.88,15.64,2.07,300626.45,5.15
912626.15,15.64,2.08,300854.74,5.16
912382.21,15.64,2.07,300609.8,5.15
912146.23,15.64,2.07,300582.62,5.15
912197.76,15.64,2.07,300236.31,5.15
911937.83,15.64,2.07,299981.44,5.14
912238.32,15.64,2.08,299985.6,5.14
912398.63,15.65,2.08,299952.36,5.14
912162.65,15.64,2.08,299806.48,5.14
911949.31,15.64,2.07,299626.87,5.14
912109.63,15.65,2.08,300005.54,5.15
911873.65,15.64,2.08,299746.87,5.14
912043.04,15.65,2.08,299577.42,5.14
912185.56,15.65,2.08,299327.28,5.14
911919.52,15.65,2.08,299132.76,5.13
911971.05,15.65,2.08,298786.45,5.13
912022.58,15.65,2.09,298566.36,5.12
912074.11,15.66,2.09,298684.84,5.13
912125.64,15.66,2.09,298743.88,5.13
912285.95,15.66,2.1,298715.12,5.13
912337.48,15.67,2.1,298890.08,5.13
912337.48,15.67,2.1,298890.08,5.13
912389.01,15.67,2.1,299008.56,5.14
912389.01,15.67,2.1,299008.56,5.14
912153.03,15.67,2.1,298932.37,5.13
912322.43,15.67,2.1,298913.64,5.13
912373.96,15.67,2.11,299032.11,5.14
912275.8,15.67,2.11,299148.78,5.14
912327.33,15.68,2.11,299207.83,5.14
912378.86,15.68,2.11,299326.3,5.14
912548.25,15.68,2.12,299307.57,5.14
912599.78,15.69,2.12,299426.05,5.15
912651.31,15.69,2.12,299485.09,5.15
912702.84,15.69,2.13,299598.94,5.15
912702.84,15.69,2.13,299598.94,5.15
912764.31,15.69,2.13,299879.83,5.16
912962.58,15.7,2.13,299994.16,5.16
913122.9,15.7,2.14,299965.39,5.16
913174.43,15.71,2.14,300140.36,5.16
913017.24,15.7,2.14,299988.03,5.16
913068.77,15.71,2.14,300106.5,5.16
912832.25,15.7,2.14,299825.21,5.16
912883.78,15.71,2.14,299884.25,5.16
913295.91,15.72,2.15,299672.64,5.16
913450.17,15.72,2.15,299764.62,5.16
913450.17,15.72,2.15,299764.02,5.16
913467.18,15.72,2.16,299838.81,5.16
913467.18,15.72,2.16,299941.07,5.16
913223.24,15.72,2.15,299806.09,5.16
913066.05,15.72,2.15,299653.55,5.16
913049.29,15.72,2.15,299794.2,5.16
913203.56,15.72,2.16,300014.6,5.16
913255.09,15.72,2.16,299668.3,5.16
913306.62,15.73,2.16,299448.2,5.16
913075.86,15.72,2.16,299124.71,5.15
913634.39,15.74,2.17,299222.48,5.15
913384.69,15.73,2.17,298971.04,5.15
913124.76,15.73,2.16,298801.86,5.15
913124.76,15.73,2.16,298801.86,5.15
913124.76,15.73,2.16,298797.16,5.15
913285.07,15.73,2.17,298768.39,5.15
913025.15,15.73,2.16,298512.69,5.14
912789.17,15.73,2.16,298368.93,5.14
912949.48,15.73,2.16,298735.51,5.15
912659.63,15.73,2.16,298245.98,5.14
912423.65,15.72,2.16,297999.4,5.14
912475.18,15.73,2.16,297820.28,5.13
912635.49,15.73,2.17,298300.46,5.14
912399.51,15.73,2.16,298043.1,5.14
912451.04,15.73,2.17,298161.57,5.14
912605.31,15.74,2.17,298244.63,5.14
912656.84,15.74,2.17,298363.11,5.15
912811.1,15.74,2.18,298446.17,5.15
912971.42,15.75,2.18,298417.41,5.15
912772.2,15.75,2.18,298187.42,5.14
912926.46,15.75,2.18,298415.71,5.15
912926.46,15.75,2.18,298416.99,5.15
912690.48,15.75,2.18,298389.7,5.15
912430.55,15.74,2.18,298227.91,5.15
912590.87,15.75,2.18,298199.14,5.15
912590.87,15.75,2.18,300134.28,5.18
912745.13,15.75,2.19,300362.58,5.18
912745.13,15.75,2.19,300372.67,5.18
912485.21,15.75,2.18,300210.87,5.18
912683.49,15.75,2.19,300285.18,5.18
912735.02,15.76,2.19,300445.64,5.19
912509.04,15.75,2.19,300364.52,5.19
912669.35,15.76,2.19,300335.76,5.19
912509.42,15.76,2.19,300180.98,5.18
912283.44,15.75,2.19,300037.23,5.18
912443.76,15.76,2.19,300409.09,5.19
912642.04,15.76,2.2,300049.78,5.18
912932.44,15.77,2.2,300237.34,5.19
912696.46,15.77,2.2,299995.47,5.18
912436.53,15.76,2.2,299804.54,5.18
912488.06,15.77,2.2,299923.01,5.18
912488.06,15.77,2.2,301187.66,5.2
919335.95,15.88,2.32,305886.36,5.28
919335.95,15.88,2.32,306019.04,5.29
919490.22,15.89,2.32,306102.11,5.29
919650.53,15.89,2.33,306073.34,5.29
919650.53,15.89,2.33,310524.27,5.37
919424.55,15.89,2.32,310380.51,5.36
919267.36,15.89,2.32,310228.59,5.36
919267.36,15.89,2.32,310082.76,5.36
919427.68,15.89,2.33,310453.64,5.37
919581.94,15.9,2.33,310545.61,5.37
919633.47,15.9,2.33,310655.18,5.37
919685.0,15.9,2.34,310773.65,5.37
919736.53,15.91,2.34,310832.7,5.38
919500.55,15.9,2.34,310591.81,5.37
919660.87,15.91,2.34,310563.05,5.37
919712.4,15.91,2.34,310738.01,5.38
919476.42,15.91,2.34,310661.82,5.37
919527.95,15.91,2.34,310780.3,5.38
919284.01,15.91,2.34,310644.92,5.38
926198.71,16.03,2.46,314196.47,5.44
925938.78,16.02,2.46,314034.67,5.43
925938.78,16.02,2.46,314034.67,5.43
925938.78,16.02,2.46,314034.67,5.43
925678.85,16.02,2.45,313872.87,5.43
925839.17,16.02,2.46,313900.59,5.43
925993.43,16.03,2.46,313692.04,5.43
925757.45,16.02,2.46,313615.85,5.43
925891.54,16.03,2.46,313556.28,5.43
926131.86,16.03,2.47,313692.65,5.43
926183.39,16.04,2.47,313811.13,5.43
926352.78,16.04,2.47,313792.4,5.43
926404.31,16.04,2.48,313910.87,5.44
926306.15,16.04,2.48,314028.3,5.44
926357.68,16.05,2.48,314087.35,5.44
926200.49,16.04,2.48,313934.81,5.44
926360.81,16.05,2.48,313906.05,5.44
926360.81,16.05,2.48,313906.05,5.44
926412.34,16.05,2.48,314081.01,5.44
926412.34,16.05,2.48,314081.01,5.44
926176.36,16.05,2.48,314004.83,5.44
926336.68,16.05,2.49,313976.06,5.44
926388.21,16.06,2.49,314151.03,5.44
926299.12,16.05,2.49,314221.24,5.45
926350.65,16.06,2.49,314339.72,5.45
926350.65,16.06,2.49,314339.72,5.45
926350.65,16.06,2.49,314339.72,5.45
926520.05,16.06,2.5,314320.99,5.45
926421.89,16.06,2.49,314437.66,5.45
926421.89,16.06,2.49,314437.66,5.45
926823.32,16.07,2.5,314495.82,5.45
926784.96,16.07,2.5,314113.43,5.45
926784.96,16.07,2.5,314123.52,5.45
926784.96,16.07,2.5,314123.52,5.45
926550.56,16.07,2.5,313915.99,5.44
927263.47,16.08,2.52,314214.77,5.45
926999.24,16.08,2.51,313704.24,5.44
926999.24,16.08,2.51,313836.92,5.44
933913.93,16.2,2.63,321693.56,5.58
933913.93,16.2,2.63,321692.96,5.58
934112.21,16.2,2.64,321767.28,5.58
934278.11,16.21,2.64,322147.73,5.59
934432.38,16.21,2.65,322239.7,5.59
934663.24,16.22,2.65,322518.27,5.6
934817.5,16.22,2.66,322610.24,5.6
934869.03,16.23,2.66,322810.21,5.6
934637.47,16.22,2.66,322564.85,5.6
934480.87,16.22,2.65,322395.31,5.6
934480.87,16.22,2.65,322395.31,5.6
934480.87,16.22,2.65,323909.93,5.62
934220.94,16.22,2.65,323641.16,5.62
934011.01,16.21,2.65,323549.28,5.62
934062.54,16.22,2.65,323667.76,5.62
933826.02,16.21,2.65,323426.58,5.62
933980.29,16.22,2.65,323509.64,5.62
934146.19,16.22,2.66,323456.92,5.62
933914.62,16.22,2.65,323337.12,5.62
933654.69,16.22,2.65,323175.32,5.61
933808.96,16.22,2.66,323528.94,5.62
933860.49,16.22,2.66,323642.79,5.62
934020.81,16.23,2.66,323668.54,5.62
934175.07,16.23,2.67,323760.51,5.63
934329.34,16.24,2.67,323980.91,5.63
934329.34,16.24,2.67,323980.91,5.63
934093.36,16.24,2.67,323906.9,5.63
934144.89,16.24,2.67,324025.38,5.63
934196.42,16.24,2.68,324084.42,5.63
934356.73,16.25,2.68,324055.66,5.63
934408.26,16.25,2.68,324230.62,5.64
934606.54,16.25,2.69,324304.94,5.64
934346.61,16.25,2.68,324051.31,5.64
934500.88,16.25,2.69,324320.39,5.64
934733.68,16.26,2.69,323737.5,5.63
934603.94,16.26,2.69,323766.22,5.63
934603.94,16.26,2.69,323153.95,5.62
934758.21,16.27,2.7,323245.92,5.62
934809.74,16.27,2.7,323355.48,5.63
934573.76,16.27,2.7,323279.29,5.63
934734.07,16.27,2.7,323250.53,5.63
934474.14,16.27,2.7,323088.73,5.62
934238.16,16.26,2.7,322944.97,5.62
934289.69,16.27,2.7,323187.51,5.63
934341.22,16.27,2.7,322841.2,5.62
934539.5,16.28,2.71,322730.19,5.62
934591.03,16.28,2.71,322848.66,5.62
934347.09,16.28,2.71,322651.87,5.62
934347.09,16.28,2.71,322189.77,5.61
934398.62,16.28,2.71,322248.82,5.61
934450.15,16.28,2.72,322362.67,5.62
934501.68,16.28,2.72,322420.27,5.62
934553.21,16.29,2.72,322534.12,5.62
934293.28,16.28,2.72,322364.93,5.62
933999.34,16.28,2.71,322174.21,5.62
933739.41,16.28,2.71,321918.5,5.61
933790.94,16.28,2.71,321976.1,5.61
934503.85,16.29,2.73,322274.88,5.62
937044.45,16.34,2.77,327634.14,5.71
936780.21,16.34,2.77,327123.61,5.7
936831.74,16.34,2.77,326777.3,5.7
937143.29,16.35,2.78,326799.38,5.7
937303.6,16.35,2.78,326770.61,5.7
937457.87,16.35,2.79,326998.91,5.7
937612.13,16.36,2.79,327090.88,5.71
937663.66,16.36,2.8,327200.45,5.71
937817.93,16.37,2.8,327292.42,5.71
937869.46,16.37,2.8,327401.99,5.71
937869.46,16.37,2.8,327401.99,5.71
937920.99,16.37,2.81,327520.46,5.72
937972.52,16.38,2.81,327579.51,5.72
937712.59,16.37,2.81,327324.32,5.72
937318.19,16.37,2.8,326956.8,5.71
937082.21,16.36,2.8,326928.89,5.71
937133.74,16.37,2.8,327047.36,5.71
936873.82,16.36,2.8,326793.22,5.71
937028.55,16.37,2.8,326969.59,5.71
936858.62,16.37,2.8,326896.84,5.71
937056.9,16.37,2.8,326971.16,5.71
937108.43,16.37,2.81,327131.62,5.72
936814.49,16.37,2.8,326947.26,5.71
936574.09,16.37,2.8,326693.37,5.71
936314.16,16.36,2.8,326531.57,5.71
936523.93,16.37,2.8,326380.94,5.7
936715.04,16.37,2.81,326181.69,5.7
936875.36,16.38,2.81,326152.93,5.7
936604.67,16.37,2.81,325976.26,5.7
936656.2,16.38,2.81,326151.22,5.7
936420.22,16.37,2.81,326075.04,5.7
936610.24,16.38,2.81,325997.83,5.7
936573.09,16.38,2.81,325902.51,5.7
936573.09,16.38,2.81,325902.51,5.7
936742.48,16.38,2.82,326503.93,5.71
936735.64,16.38,2.82,326447.83,5.71
936787.17,16.39,2.82,326566.31,5.71
936947.48,16.39,2.83,326594.03,5.71
936999.01,16.39,2.83,326712.51,5.72
936889.01,16.39,2.83,326602.51,5.71
936889.01,16.39,2.83,326602.51,5.71
936889.01,16.39,2.83,326602.51,5.71
936663.03,16.39,2.82,326536.12,5.71
936714.56,16.39,2.83,326595.16,5.72
936714.56,16.39,2.83,326595.16,5.72
936874.88,16.4,2.83,326566.4,5.72
936666.35,16.4,2.83,326394.66,5.71
936408.14,16.39,2.83,326141.08,5.71
936459.67,16.39,2.83,326316.04,5.71
936511.2,16.4,2.83,326434.52,5.72
936511.2,16.4,2.83,326433.92,5.72
936285.22,16.4,2.83,326367.53,5.72
936494.98,16.4,2.83,326376.96,5.72
936428.78,16.4,2.83,326466.12,5.72
936271.59,16.4,2.83,326313.79,5.71
936323.12,16.4,2.83,326432.27,5.72
936477.85,16.4,2.84,326608.65,5.72
936384.5,16.4,2.84,326472.6,5.72
936384.5,16.4,2.84,326472.6,5.72
936550.4,16.41,2.84,326419.89,5.72
936318.84,16.41,2.84,326300.08,5.72
936508.86,16.41,2.84,326721.55,5.72
936340.81,16.41,2.84,326495.48,5.72
936495.07,16.41,2.85,326587.45,5.72
936285.85,16.41,2.84,326450.19,5.72
936446.17,16.41,2.85,326557.75,5.72
936210.18,16.41,2.85,326530.56,5.72
936441.04,16.42,2.85,326618.73,5.73
936492.57,16.42,2.85,326792.49,5.73
936492.57,16.42,2.85,327477.12,5.74
936492.57,16.42,2.85,327557.62,5.74
936652.89,16.42,2.86,327528.85,5.74
936416.91,16.42,2.86,327385.1,5.74
936416.91,16.42,2.86,326999.68,5.73
936259.72,16.42,2.85,326878.79,5.73
936259.72,16.42,2.85,326878.79,5.73
936311.25,16.42,2.86,327121.32,5.74
936362.78,16.43,2.86,326775.02,5.73
936414.31,16.43,2.86,326554.93,5.73
936612.59,16.43,2.87,326629.24,5.73
936664.12,16.44,2.87,326789.7,5.73
936494.19,16.44,2.87,326624.83,5.73
936257.67,16.43,2.87,326501.49,5.73
938798.26,16.48,2.91,329747.68,5.79
938849.79,16.48,2.91,329866.15,5.79
938799.79,16.48,2.91,329816.15,5.79
938851.32,16.48,2.92,329875.2,5.79
939011.64,16.49,2.92,329846.43,5.79
939063.17,16.49,2.92,330021.4,5.8
938906.57,16.49,2.92,329973.72,5.79
938817.49,16.49,2.92,330044.69,5.8
938869.02,16.49,2.92,330163.17,5.8
939099.88,16.5,2.93,330306.62,5.8
939151.41,16.5,2.93,330425.1,5.8
939202.94,16.5,2.94,330484.14,5.81
939254.47,16.51,2.94,330137.83,5.8
939254.47,16.51,2.94,330137.83,5.8
939306.0,16.51,2.94,329917.74,5.8
939357.53,16.51,2.95,330036.22,5.8
939357.53,16.51,2.95,330036.22,5.8
939409.06,16.52,2.95,330095.26,5.8
939409.06,16.52,2.95,330095.26,5.8
939563.79,16.52,2.95,330229.64,5.81
939563.79,16.52,2.95,330248.99,5.81
939718.05,16.52,2.96,330448.8,5.81
939564.3,16.52,2.96,330407.48,5.81
939795.16,16.53,2.96,330495.65,5.81
939795.16,16.53,2.96,330449.09,5.81
939846.69,16.53,2.96,330622.85,5.82
939610.16,16.53,2.96,330500.12,5.81
939661.69,16.53,2.96,330153.81,5.81
939878.84,16.54,2.97,330108.36,5.81
939618.91,16.53,2.97,329834.19,5.8
939525.56,16.53,2.97,329824.6,5.8
939577.09,16.54,2.97,329943.07,5.81
939628.62,16.54,2.97,330002.12,5.81
939680.15,16.54,2.98,330120.59,5.81
939731.68,16.55,2.98,330179.64,5.81
939941.45,16.55,2.98,330098.7,5.81
939992.98,16.55,2.99,330307.55,5.82
939992.98,16.55,2.99,330354.63,5.82
939926.77,16.55,2.99,330513.57,5.82
939978.3,16.56,2.99,330632.05,5.82
940138.62,16.56,2.99,330659.77,5.82
940190.15,16.56,3.0,330773.62,5.83
939954.17,16.56,2.99,330697.43,5.83
940119.08,16.57,3.0,330912.54,5.83
940015.55,16.56,3.0,330764.26,5.83
940067.08,16.57,3.0,330882.73,5.83
940232.99,16.57,3.01,330900.37,5.83
940001.42,16.57,3.0,330844.07,5.83
940052.95,16.57,3.01,330497.76,5.83
940270.1,16.58,3.01,330452.31,5.83
940270.1,16.58,3.01,330405.23,5.83
940321.63,16.58,3.02,330523.7,5.83
940373.16,16.59,3.02,330602.1,5.83
940527.42,16.59,3.02,330694.07,5.83
940681.69,16.59,3.03,330914.47,5.84
940879.96,16.6,3.03,330988.78,5.84
940620.04,16.6,3.03,330819.6,5.84
940671.57,16.6,3.03,330980.06,5.84
940671.57,16.6,3.03,331034.6,5.84
940837.47,16.6,3.04,330981.88,5.84
940605.9,16.6,3.03,330862.08,5.84
940448.71,16.6,3.03,330728.6,5.84
940454.32,16.6,3.03,330731.22,5.84
940344.32,16.6,3.03,330621.22,5.84
940395.85,16.6,3.03,330873.55,5.84
940238.96,16.6,3.03,330721.63,5.84
940399.27,16.6,3.04,330692.86,5.84
940450.8,16.61,3.04,330867.83,5.84
940214.82,16.6,3.04,330791.64,5.84
940380.73,16.61,3.04,330738.92,5.84
940534.99,16.61,3.05,331108.4,5.85
940733.27,16.62,3.05,331182.72,5.85
940511.7,16.61,3.05,331056.53,5.85
940665.97,16.62,3.05,331325.61,5.85
940717.5,16.62,3.06,331444.08,5.86
940769.03,16.63,3.06,331503.13,5.86
940820.56,16.63,3.06,331621.6,5.86
940820.56,16.63,3.06,331621.0,5.86
940713.37,16.63,3.06,331513.81,5.86
940764.9,16.63,3.06,331572.85,5.86
940919.16,16.63,3.07,331664.83,5.86
941079.48,16.64,3.07,331772.39,5.87
941131.01,16.64,3.08,331890.86,5.87
941182.54,16.65,3.08,331949.91,5.87
941234.07,16.65,3.08,332068.38,5.87
941234.07,16.65,3.08,332068.38,5.87
941024.84,16.65,3.08,331829.89,5.87
940867.65,16.64,3.08,331677.63,5.87
940867.65,16.64,3.08,332689.76,5.89
940631.67,16.64,3.07,332662.47,5.89
940797.57,16.65,3.08,332680.11,5.89
941356.1,16.66,3.09,332777.89,5.89
941066.25,16.65,3.09,332288.36,5.88
940834.68,16.65,3.09,332232.05,5.88
940574.75,16.65,3.08,331976.35,5.88
940740.66,16.65,3.09,331923.63,5.88
940792.19,16.66,3.09,332112.46,5.88
941350.72,16.67,3.1,332210.24,5.88
942800.87,16.69,3.13,337306.3,5.97
942511.01,16.69,3.12,336816.77,5.96
942279.45,16.69,3.12,336760.46,5.96
942330.98,16.69,3.12,336878.94,5.97
942491.3,16.7,3.13,336906.66,5.97
942542.83,16.7,3.13,337025.14,5.97
942386.23,16.7,3.13,336977.46,5.97
942150.25,16.69,3.13,336901.27,5.97
942150.25,16.69,3.13,336900.67,5.97
942201.78,16.7,3.13,336959.72,5.97
942613.9,16.71,3.14,336748.11,5.97
942774.22,16.71,3.14,336719.35,5.97
943062.58,16.72,3.15,336971.02,5.97
942768.64,16.71,3.15,336780.29,5.97
942820.17,16.72,3.15,336955.26,5.97
942584.19,16.71,3.15,336879.07,5.97
942635.72,16.72,3.15,336992.92,5.98
942635.72,16.72,3.15,336992.92,5.98
942801.62,16.72,3.15,337008.59,5.98
942694.43,16.72,3.15,336906.26,5.98
942694.43,16.72,3.15,337204.9,5.98
942524.5,16.72,3.15,337041.79,5.98
942524.5,16.72,3.15,337284.45,5.98
942576.03,16.72,3.15,337402.93,5.99
942627.56,16.72,3.16,337461.97,5.99
942679.09,16.73,3.16,337580.45,5.99
942447.53,16.72,3.16,337525.04,5.99
942607.85,16.73,3.16,337552.76,5.99
942347.92,16.72,3.16,337297.58,5.99
942399.45,16.73,3.16,337416.05,5.99
942553.71,16.73,3.17,337499.11,5.99
942327.73,16.73,3.16,337432.72,5.99
942067.8,16.73,3.16,337177.95,5.99
942228.12,16.73,3.16,337149.18,5.99
941992.14,16.73,3.16,337005.43,5.98
942146.41,16.73,3.17,337350.2,5.99
942146.41,16.73,3.17,337328.17,5.99
942197.94,16.74,3.17,337442.02,5.99
942358.25,16.74,3.17,337467.77,5.99
942409.78,16.74,3.18,337586.25,6.0
942564.05,16.75,3.18,337669.31,6.0
942564.05,16.75,3.18,343759.68,6.11
942615.58,16.75,3.18,343587.16,6.11
942379.6,16.75,3.18,343511.83,6.11
942533.86,16.75,3.19,343976.29,6.11
942273.94,16.75,3.18,343814.49,6.11
942325.47,16.75,3.19,343468.19,6.11
942722.61,16.76,3.19,343602.74,6.11
942774.14,16.76,3.2,343721.21,6.11
942825.67,16.77,3.2,343780.26,6.11
942979.94,16.77,3.21,343872.23,6.12
943140.25,16.78,3.21,343979.79,6.12
942914.27,16.77,3.21,343961.36,6.12
942965.8,16.78,3.21,343615.05,6.11
943017.33,16.78,3.21,343394.96,6.11
945791.23,16.83,3.26,344788.05,6.14
945684.04,16.83,3.26,344685.79,6.13
945874.06,16.83,3.27,344608.59,6.13
945588.37,16.83,3.26,344768.81,6.14
945328.44,16.83,3.26,344514.04,6.13
945488.76,16.83,3.26,344576.57,6.13
