ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
800668.86,14.19,0.85,291469.57,5.17
800520.39,14.19,0.85,291356.46,5.17
800371.91,14.19,0.85,291341.43,5.17
800223.44,14.19,0.85,291268.98,5.17
799849.61,14.19,0.84,291021.12,5.16
799701.14,14.19,0.84,290965.42,5.16
799552.67,14.19,0.84,290892.97,5.16
799412.92,14.19,0.84,290176.21,5.15
798345.44,14.19,0.84,289958.43,5.15
798625.25,14.19,0.85,290244.16,5.16
798476.78,14.19,0.85,290188.46,5.16
798476.78,14.19,0.85,290188.46,5.16
798136.21,14.19,0.84,289860.38,5.15
798185.16,14.19,0.85,289424.71,5.15
798123.67,14.19,0.85,289267.87,5.14
797975.2,14.19,0.85,289154.76,5.14
798268.75,14.2,0.85,289582.36,5.15
798268.75,14.2,0.85,289582.36,5.15
798120.28,14.2,0.85,289509.91,5.15
797971.81,14.2,0.85,289454.21,5.15
797823.33,14.2,0.85,289342.35,5.15
797683.58,14.2,0.85,288625.59,5.14
797683.58,14.2,0.85,288625.59,5.14
797433.39,14.2,0.85,288381.31,5.13
797226.52,14.19,0.85,288180.8,5.13
797226.52,14.19,0.85,288180.8,5.13
797226.52,14.19,0.85,288180.8,5.13
797226.52,14.19,0.85,288180.8,5.13
797078.05,14.19,0.85,288164.51,5.13
797127.0,14.2,0.85,287728.84,5.12
797065.52,14.2,0.85,287572.0,5.12
797065.52,14.2,0.85,287572.0,5.12
796693.5,14.19,0.85,287199.36,5.12
796396.63,14.19,0.84,286908.84,5.11
796248.16,14.19,0.84,286836.39,5.11
796288.39,14.19,0.85,286280.55,5.1
796139.92,14.19,0.85,286224.85,5.1
795991.45,14.19,0.85,285828.1,5.1
795991.45,14.19,0.85,285828.1,5.1
795842.98,14.19,0.85,285714.99,5.09
796122.82,14.2,0.85,286369.08,5.11
796152.44,14.2,0.85,286385.45,5.11
796003.97,14.2,0.85,286370.41,5.11
795855.5,14.2,0.85,286327.75,5.11
795558.63,14.19,0.85,286033.33,5.1
795410.16,14.19,0.85,285947.85,5.1
795209.76,14.19,0.85,285710.24,5.1
795061.29,14.19,0.85,285597.13,5.1
795061.29,14.19,0.85,285597.13,5.1
795061.29,14.19,0.85,285597.13,5.1
795110.24,14.19,0.85,285161.46,5.09
795048.75,14.19,0.85,285004.62,5.09
794900.28,14.19,0.85,284989.58,5.09
795275.43,14.2,0.86,285071.25,5.09
795126.96,14.2,0.86,285398.03,5.1
794978.49,14.2,0.86,285371.49,5.1
794830.02,14.2,0.86,285269.88,5.1
794681.55,14.2,0.86,285195.76,5.1
794721.78,14.2,0.86,285158.93,5.1
794762.01,14.21,0.86,285563.41,5.1
794613.54,14.21,0.86,285467.81,5.1
794465.07,14.21,0.86,285458.24,5.1
794150.02,14.2,0.86,285102.19,5.1
794505.53,14.21,0.87,285389.21,5.1
794545.76,14.21,0.87,285469.32,5.11
794343.2,14.21,0.87,285347.45,5.1
794194.73,14.21,0.87,285302.54,5.1
794194.73,14.21,0.87,285302.54,5.1
794046.26,14.21,0.87,285230.09,5.1
793897.79,14.21,0.87,285174.39,5.1
793749.32,14.21,0.87,285061.29,5.1
793798.27,14.21,0.87,284625.61,5.1
793549.37,14.21,0.87,284290.25,5.09
793400.9,14.21,0.87,284275.21,5.09
793449.85,14.21,0.87,283839.54,5.08
793228.43,14.21,0.87,283621.49,5.08
792978.24,14.21,0.86,283284.83,5.08
792829.77,14.21,0.86,283258.29,5.08
792681.3,14.21,0.86,283156.68,5.07
792532.83,14.21,0.86,283130.15,5.08
792384.36,14.21,0.86,283028.54,5.07
792384.36,14.21,0.86,282930.87,5.07
792235.89,14.21,0.86,282818.45,5.07
792087.42,14.21,0.86,282130.0,5.06
792531.87,14.22,0.87,281890.99,5.06
792531.87,14.22,0.87,281793.32,5.05
792383.4,14.22,0.87,281777.59,5.05
792229.41,14.21,0.87,282750.69,5.07
792229.41,14.21,0.87,282750.69,5.07
792291.25,14.22,0.87,282430.17,5.07
792062.43,14.21,0.87,281872.78,5.06
792389.56,14.22,0.88,282572.49,5.07
792241.09,14.22,0.88,282529.83,5.07
792092.62,14.22,0.88,282444.35,5.07
791645.29,14.21,0.87,281953.22,5.06
791496.82,14.21,0.87,281880.77,5.06
791496.82,14.21,0.87,281880.77,5.06
791199.88,14.21,0.87,281752.62,5.06
791051.41,14.21,0.87,281696.93,5.06
791344.96,14.22,0.88,281659.17,5.06
791196.48,14.22,0.88,282011.42,5.07
791196.48,14.22,0.88,282011.42,5.07
791196.48,14.22,0.88,282011.42,5.07
791196.48,14.22,0.88,282011.42,5.07
791048.01,14.22,0.88,281884.67,5.07
790676.0,14.21,0.87,281512.03,5.06
790676.0,14.21,0.87,281414.36,5.06
790527.53,14.21,0.87,281398.63,5.06
790527.53,14.21,0.87,281398.63,5.06
790379.05,14.21,0.87,281326.18,5.06
790230.58,14.21,0.87,281270.49,5.06
790605.73,14.22,0.88,281126.1,5.06
790290.68,14.22,0.87,280979.16,5.05
790290.68,14.22,0.87,280881.49,5.05
790597.27,14.22,0.88,281910.87,5.07
790405.65,14.22,0.88,282189.96,5.08
790405.65,14.22,0.88,282189.96,5.08
790257.17,14.22,0.88,282105.53,5.08
790108.7,14.22,0.88,281417.08,5.06
789960.23,14.22,0.88,281138.28,5.06
789801.53,14.22,0.87,281006.56,5.06
789663.67,14.22,0.87,281141.54,5.06
789831.46,14.22,0.88,281221.89,5.06
789682.99,14.22,0.88,281163.83,5.06
789524.28,14.22,0.88,281030.48,5.06
789375.81,14.22,0.88,280918.07,5.06
789680.63,14.23,0.88,281280.91,5.07
789532.16,14.23,0.88,281167.8,5.07
789383.69,14.23,0.88,281152.76,5.07
789432.64,14.23,0.89,280717.09,5.06
789182.45,14.23,0.88,280380.43,5.05
789033.98,14.23,0.88,280337.77,5.05
788670.69,14.22,0.88,280049.2,5.05
788373.82,14.22,0.87,279760.51,5.05
788225.35,14.22,0.87,279675.02,5.04
788076.88,14.22,0.87,279632.36,5.04
787928.41,14.22,0.87,279546.88,5.04
788213.77,14.22,0.88,279619.03,5.05
788262.72,14.23,0.88,279183.36,5.04
788013.82,14.22,0.88,278847.99,5.03
787865.35,14.22,0.88,279081.01,5.04
787716.88,14.22,0.88,279038.35,5.04
787568.41,14.22,0.88,278952.86,5.04
787419.94,14.22,0.88,278909.97,5.04
787419.94,14.22,0.88,278909.97,5.04
787271.47,14.22,0.88,278824.71,5.04
787320.42,14.23,0.88,278389.04,5.03
787258.93,14.23,0.88,278232.2,5.03
787033.67,14.22,0.88,277979.43,5.02
786885.2,14.22,0.88,277952.89,5.02
786736.73,14.22,0.88,277851.28,5.02
786588.26,14.22,0.88,277778.83,5.02
786637.21,14.23,0.88,277343.16,5.02
786738.31,14.23,0.89,277357.8,5.02
786916.71,14.24,0.89,277622.62,5.02
786768.24,14.24,0.89,277579.96,5.02
786619.77,14.24,0.89,277494.47,5.02
786660.0,14.24,0.89,276609.63,5.01
786511.53,14.24,0.89,276548.04,5.01
786511.53,14.24,0.89,276548.04,5.01
786363.06,14.24,0.89,276495.83,5.01
786066.12,14.24,0.89,276465.75,5.01
784998.64,14.24,0.9,276345.64,5.01
784998.64,14.24,0.9,276345.64,5.01
784850.17,14.24,0.9,276290.71,5.01
784643.3,14.24,0.89,276090.2,5.01
785039.68,14.24,0.9,277098.9,5.03
784880.59,14.24,0.9,276582.03,5.02
784721.51,14.24,0.9,276666.21,5.02
784573.04,14.24,0.9,276578.66,5.02
784424.57,14.24,0.9,276465.55,5.02
784318.65,14.24,0.9,276282.86,5.02
784318.65,14.24,0.9,276282.86,5.02
784604.01,14.25,0.9,276702.63,5.02
784455.54,14.25,0.9,276589.7,5.02
784307.07,14.25,0.9,276574.48,5.02
784158.6,14.25,0.9,276461.55,5.02
784010.13,14.25,0.9,276446.34,5.02
783861.66,14.25,0.9,276453.01,5.02
783861.66,14.25,0.9,276453.01,5.02
783901.89,14.25,0.91,276503.57,5.03
783753.42,14.25,0.91,276390.46,5.03
783456.47,14.25,0.91,276262.31,5.02
783505.43,14.25,0.91,275826.64,5.02
783256.53,14.25,0.91,275491.27,5.01
783256.53,14.25,0.91,275393.61,5.01
783108.06,14.25,0.91,275378.57,5.01
783286.46,14.26,0.91,275417.52,5.01
783286.46,14.26,0.91,275417.52,5.01
783079.59,14.25,0.91,275314.17,5.01
783128.54,14.26,0.91,274878.5,5.0
782878.35,14.25,0.91,274541.84,5.0
782514.52,14.25,0.9,274177.03,4.99
782366.05,14.25,0.9,274233.28,4.99
782366.05,14.25,0.9,274233.28,4.99
782217.58,14.25,0.9,274206.75,4.99
782077.83,14.25,0.9,273578.38,4.98
782077.83,14.25,0.9,273578.38,4.98
782016.34,14.25,0.91,273429.97,4.98
781867.87,14.25,0.91,273328.36,4.98
782251.74,14.26,0.91,273154.19,4.98
782055.25,14.26,0.91,272985.97,4.98
781906.78,14.26,0.91,272873.55,4.97
781758.31,14.26,0.91,272857.82,4.98
781470.6,14.25,0.91,272597.62,4.97
781322.13,14.25,0.91,272554.96,4.97
781173.66,14.25,0.91,272469.48,4.97
781025.19,14.25,0.91,272356.37,4.97
781025.19,14.25,0.91,272356.37,4.97
781025.19,14.25,0.91,272356.37,4.97
781025.19,14.25,0.91,272356.37,4.97
781074.14,14.25,0.91,271920.7,4.96
780925.67,14.25,0.91,271905.66,4.96
780925.67,14.25,0.91,271905.66,4.96
780675.48,14.25,0.91,271564.56,4.96
780527.01,14.25,0.91,271521.89,4.96
780567.24,14.25,0.91,270966.05,4.95
780852.6,14.26,0.92,271243.68,4.95
780704.13,14.26,0.92,271201.02,4.95
780555.66,14.26,0.92,271115.53,4.95
780407.19,14.26,0.92,271072.87,4.95
780258.72,14.26,0.92,270987.38,4.95
780110.25,14.26,0.92,270874.27,4.95
779961.78,14.26,0.92,270506.24,4.95
779823.92,14.26,0.92,270767.75,4.95
779466.6,14.25,0.91,270369.1,4.94
779307.51,14.25,0.91,270145.12,4.94
778240.04,14.26,0.91,269937.38,4.94
778091.57,14.26,0.91,269922.34,4.95
777943.1,14.26,0.91,269810.48,4.94
777803.34,14.26,0.91,269182.11,4.93
777741.86,14.26,0.91,269033.7,4.93
777593.39,14.26,0.91,269017.42,4.93
777444.92,14.26,0.91,268905.01,4.93
777071.08,14.25,0.91,268601.9,4.93
777446.23,14.26,0.92,269122.75,4.94
777297.76,14.26,0.91,269050.3,4.94
777149.29,14.26,0.91,268994.61,4.94
777000.82,14.26,0.91,268907.99,4.93
776861.07,14.26,0.91,268279.61,4.92
776861.07,14.26,0.91,268279.61,4.92
776799.58,14.26,0.92,268131.21,4.92
776651.11,14.26,0.92,267981.6,4.92
776257.49,14.25,0.91,267575.01,4.91
776257.49,14.25,0.91,267575.01,4.91
776498.31,14.26,0.92,266868.57,4.9
776277.55,14.26,0.91,267023.97,4.9
776129.08,14.26,0.91,266910.86,4.9
775980.61,14.26,0.91,266895.82,4.9
775821.9,14.26,0.91,266745.8,4.9
776117.88,14.26,0.92,267236.69,4.91
775924.83,14.26,0.92,266908.23,4.9
775733.53,14.26,0.91,266850.97,4.9
775585.06,14.26,0.91,266738.04,4.9
775436.59,14.26,0.91,266722.83,4.9
775288.11,14.26,0.91,266609.72,4.9
775288.11,14.26,0.91,266512.05,4.9
775528.94,14.26,0.92,265805.61,4.89
775308.17,14.26,0.92,265961.01,4.89
775486.57,14.27,0.92,266266.49,4.9
775338.1,14.27,0.92,266154.08,4.9
775338.1,14.27,0.92,266154.08,4.9
775378.33,14.27,0.93,266323.49,4.9
775229.86,14.27,0.93,266211.08,4.9
775278.81,14.27,0.93,265775.41,4.89
775278.81,14.27,0.93,265775.41,4.89
775028.62,14.27,0.93,265438.74,4.89
774880.15,14.27,0.93,265423.01,4.89
774880.15,14.27,0.93,265423.01,4.89
774920.39,14.27,0.93,265369.57,4.89
774771.91,14.27,0.93,265312.06,4.89
774475.04,14.27,0.93,265021.55,4.88
774515.28,14.27,0.93,265427.2,4.89
774366.81,14.27,0.93,265315.32,4.89
774218.33,14.27,0.93,265272.66,4.89
774218.33,14.27,0.93,265272.66,4.89
774218.33,14.27,0.93,265272.66,4.89
774258.57,14.27,0.93,265350.52,4.89
774110.1,14.27,0.93,265307.63,4.89
774150.33,14.28,0.93,265385.73,4.89
774001.86,14.28,0.93,265273.31,4.89
774180.26,14.28,0.94,265578.1,4.9
774031.79,14.28,0.94,265505.65,4.9
773883.31,14.28,0.94,264820.14,4.89
773883.31,14.28,0.94,264820.14,4.89
773734.84,14.28,0.94,264764.44,4.89
773586.37,14.28,0.94,264651.33,4.89
773586.37,14.28,0.94,264651.33,4.89
773437.9,14.28,0.94,264636.3,4.89
773437.9,14.28,0.94,264636.3,4.89
773289.43,14.28,0.94,264593.64,4.89
773329.66,14.28,0.94,264326.55,4.88
773181.19,14.28,0.94,264241.06,4.88
773498.39,14.29,0.95,264484.47,4.89
773201.52,14.29,0.94,264193.95,4.88
773053.05,14.29,0.94,264063.17,4.88
772904.58,14.29,0.94,264036.63,4.88
773082.98,14.29,0.95,264215.19,4.88
772934.51,14.29,0.95,264142.74,4.88
772340.63,14.29,0.95,263998.86,4.88
772192.15,14.29,0.95,263943.16,4.88
772043.68,14.29,0.95,263900.5,4.88
772043.68,14.29,0.95,263802.84,4.88
771905.83,14.29,0.95,264092.41,4.89
771905.83,14.29,0.95,264092.41,4.89
772206.56,14.3,0.95,264292.64,4.89
772066.8,14.3,0.95,263664.27,4.88
772005.32,14.3,0.96,263515.87,4.88
771798.45,14.3,0.95,263355.7,4.88
771649.98,14.3,0.95,263270.21,4.88
771549.46,14.3,0.95,262650.24,4.87
771400.99,14.29,0.95,262623.7,4.87
771252.52,14.29,0.95,262522.09,4.87
771301.47,14.3,0.95,262086.42,4.86
771153.0,14.3,0.95,261974.56,4.86
770904.1,14.3,0.95,261639.19,4.85
770953.06,14.3,0.96,261203.52,4.84
770804.58,14.3,0.96,261187.23,4.85
770554.39,14.3,0.95,260850.57,4.84
770603.35,14.3,0.96,260414.9,4.83
770770.86,14.3,0.96,260508.88,4.83
770622.39,14.3,0.96,260396.47,4.83
770473.92,14.3,0.96,260380.74,4.83
770791.12,14.31,0.97,260624.14,4.84
770642.65,14.31,0.97,260511.03,4.84
770494.18,14.31,0.97,260496.0,4.84
770345.71,14.31,0.97,260432.06,4.84
770394.66,14.31,0.97,259996.39,4.83
770394.66,14.31,0.97,259996.39,4.83
770394.66,14.31,0.97,259898.72,4.83
770333.17,14.32,0.97,259741.87,4.83
770333.17,14.32,0.97,259644.21,4.82
770223.17,14.31,0.97,259534.21,4.82
770401.57,14.32,0.98,259489.61,4.82
770253.1,14.32,0.97,259808.73,4.83
770104.63,14.32,0.97,259744.35,4.83
770283.03,14.32,0.98,259783.3,4.83
769996.62,14.32,0.98,259483.95,4.83
769996.62,14.32,0.98,259483.95,4.83
769848.15,14.32,0.98,259637.52,4.83
770133.51,14.33,0.98,259724.81,4.83
770133.51,14.33,0.98,259724.81,4.83
770182.46,14.33,0.98,259289.14,4.82
770120.98,14.33,0.99,259132.29,4.82
770161.21,14.33,0.99,259410.15,4.83
770012.74,14.33,0.99,259383.61,4.83
769864.27,14.33,0.99,259282.0,4.83
769715.79,14.33,0.99,259169.58,4.83
769715.79,14.33,0.99,259169.58,4.83
769557.09,14.33,0.99,259011.09,4.82
769597.32,14.33,0.99,259180.5,4.83
769448.85,14.33,0.99,259068.64,4.83
769489.09,14.34,0.99,259237.5,4.83
769340.61,14.34,0.99,259210.97,4.83
769192.14,14.34,0.99,259109.36,4.83
769043.67,14.33,0.99,259082.82,4.83
768669.84,14.33,0.99,258833.15,4.83
768718.79,14.33,0.99,258397.48,4.82
768718.79,14.33,0.99,258397.48,4.82
768718.79,14.33,0.99,258397.48,4.82
768657.31,14.33,0.99,258240.64,4.82
768360.44,14.33,0.99,257980.56,4.81
768259.92,14.33,0.98,257360.58,4.8
767192.44,14.33,0.99,257240.47,4.8
767043.97,14.33,0.99,257138.86,4.8
766655.45,14.32,0.98,256791.04,4.8
766506.98,14.32,0.98,256678.62,4.8
766358.51,14.32,0.98,256662.89,4.8
766210.04,14.32,0.98,256549.78,4.8
766210.04,14.32,0.98,256549.78,4.8
766061.57,14.32,0.98,256534.75,4.8
765913.1,14.32,0.98,256508.21,4.8
765764.63,14.32,0.98,256406.6,4.8
765764.63,14.32,0.98,256406.6,4.8
765467.76,14.32,0.97,256115.93,4.79
765250.45,14.31,0.97,255943.97,4.79
765101.98,14.31,0.97,255917.43,4.79
764953.51,14.31,0.97,255815.82,4.79
764953.51,14.31,0.97,255815.82,4.79
765270.71,14.32,0.98,255524.03,4.78
765122.24,14.32,0.98,255481.37,4.78
764963.16,14.32,0.98,254860.15,4.77
764963.16,14.32,0.98,254860.15,4.77
764836.29,14.32,0.98,255413.57,4.78
764836.29,14.32,0.98,255413.57,4.78
764974.21,14.33,0.98,255502.55,4.78
764271.15,14.31,0.97,254762.54,4.77
764449.55,14.32,0.98,254997.72,4.78
764301.08,14.32,0.98,254955.06,4.78
764301.08,14.32,0.98,254955.06,4.78
764152.61,14.32,0.98,254869.58,4.78
764004.14,14.32,0.98,254897.74,4.78
764004.14,14.32,0.98,254800.07,4.78
763855.67,14.32,0.98,254757.41,4.78
763707.2,14.32,0.98,254671.93,4.78
763992.56,14.33,0.98,254759.21,4.78
764170.96,14.33,0.99,255146.68,4.78
764031.21,14.33,0.99,254518.31,4.77
763781.02,14.33,0.99,254185.64,4.77
763632.54,14.33,0.99,254142.98,4.77
763873.37,14.34,0.99,253436.54,4.76
763626.91,14.33,0.99,253574.4,4.76
763688.37,14.34,0.99,253063.48,4.75
763539.9,14.34,0.99,252978.0,4.75
763380.81,14.34,0.99,252464.26,4.74
763176.51,14.33,0.99,252251.81,4.74
763017.42,14.33,0.99,252366.38,4.74
763066.37,14.34,0.99,251930.71,4.73
763004.89,14.34,0.99,251784.24,4.73
763004.89,14.34,0.99,251784.24,4.73
762708.02,14.33,0.99,251493.57,4.73
762756.97,14.34,0.99,251057.9,4.72
762506.78,14.33,0.99,250721.24,4.71
762358.31,14.33,0.99,250608.13,4.71
762358.31,14.33,0.99,250608.13,4.71
761984.48,14.33,0.98,250385.13,4.71
760917.0,14.33,0.99,250265.02,4.71
761234.2,14.34,0.99,250508.42,4.72
761085.73,14.34,0.99,250493.38,4.72
760788.86,14.33,0.99,250203.48,4.71
761020.97,14.34,0.99,250096.54,4.71
760872.49,14.34,0.99,250452.05,4.72
760921.45,14.34,1.0,250016.38,4.71
760772.97,14.34,1.0,249903.27,4.71
760624.5,14.34,1.0,249888.23,4.71
760374.31,14.34,0.99,249547.13,4.71
760374.31,14.34,0.99,249547.13,4.71
760374.31,14.34,0.99,249547.13,4.71
760225.84,14.34,0.99,249434.71,4.7
760077.37,14.34,0.99,249418.98,4.7
759928.9,14.34,0.99,249392.44,4.71
759780.43,14.34,0.99,249290.83,4.7
759631.96,14.34,0.99,249177.72,4.7
759492.21,14.34,0.99,248549.35,4.69
759333.5,14.34,0.99,248394.2,4.69
759083.31,14.33,0.99,248061.54,4.68
758015.84,14.33,0.99,247941.43,4.69
757867.37,14.33,0.99,247926.39,4.69
757665.56,14.33,0.99,247704.43,4.69
757517.09,14.33,0.99,247677.9,4.69
757557.33,14.33,0.99,247739.64,4.69
757408.86,14.33,0.99,247612.37,4.69
757260.38,14.33,0.99,247597.16,4.69
757111.91,14.33,0.99,247485.29,4.69
757111.91,14.33,0.99,247485.29,4.69
756963.44,14.33,0.99,247469.01,4.69
756814.97,14.33,0.99,247382.39,4.69
756790.22,14.33,0.99,248244.5,4.7
756641.75,14.33,0.99,248094.89,4.7
756493.28,14.33,0.99,247981.78,4.7
756355.42,14.33,0.99,248116.62,4.7
756523.2,14.34,1.0,248197.11,4.7
756364.5,14.34,0.99,248063.76,4.7
756216.03,14.34,0.99,248048.72,4.7
756067.56,14.34,0.99,247976.27,4.7
755927.81,14.34,0.99,247347.9,4.69
755677.62,14.33,0.99,247015.23,4.69
755717.85,14.34,0.99,247122.89,4.69
755420.98,14.33,0.99,246834.2,4.68
755804.85,14.34,1.0,246660.03,4.68
755656.37,14.34,1.0,246546.92,4.68
755579.97,14.34,1.0,246568.85,4.68
755431.5,14.34,1.0,246553.82,4.68
755012.8,14.33,0.99,246023.1,4.67
754957.03,14.33,0.99,245652.95,4.66
754808.56,14.33,0.99,245539.84,4.66
754848.79,14.34,0.99,245710.18,4.67
754897.75,14.34,1.0,245274.51,4.66
755309.78,14.35,1.01,245657.17,4.67
755309.78,14.35,1.01,245657.17,4.67
755158.08,14.35,1.0,245436.03,4.66
755602.53,14.36,1.01,245764.28,4.67
755454.06,14.36,1.01,245873.94,4.67
755454.06,14.36,1.01,245873.94,4.67
755305.59,14.36,1.01,245847.4,4.67
754891.44,14.35,1.01,245456.75,4.67
754742.97,14.35,1.01,245355.14,4.66
755028.33,14.36,1.01,245419.32,4.67
754664.5,14.35,1.01,245410.02,4.67
754949.86,14.36,1.01,245664.03,4.67
754801.39,14.36,1.01,245550.92,4.67
754652.92,14.36,1.01,245535.89,4.67
754513.16,14.36,1.01,244819.12,4.66
754612.97,14.36,1.02,244924.85,4.66
754480.56,14.36,1.01,244842.48,4.66
754201.34,14.35,1.01,244575.59,4.65
754201.34,14.35,1.01,244575.59,4.65
754052.86,14.35,1.01,244549.05,4.66
753904.39,14.35,1.01,244447.44,4.65
753755.92,14.35,1.01,244334.51,4.65
754073.12,14.36,1.02,244042.72,4.65
754294.61,14.37,1.02,243447.04,4.64
753227.14,14.37,1.02,243326.93,4.64
753227.14,14.37,1.02,243326.93,4.64
753227.14,14.37,1.02,243326.93,4.64
753227.14,14.37,1.02,243326.93,4.64
753288.98,14.37,1.03,244416.42,4.66
753286.37,14.37,1.03,244324.53,4.66
753286.37,14.37,1.03,244324.53,4.66
753137.9,14.37,1.03,244309.31,4.66
752767.8,14.37,1.02,243925.29,4.66
753053.16,14.37,1.03,244012.58,4.66
753053.16,14.37,1.03,244012.58,4.66
753053.16,14.37,1.03,244012.58,4.66
753093.4,14.38,1.03,244290.43,4.66
753133.63,14.38,1.04,243734.59,4.65
752769.8,14.37,1.03,243494.66,4.65
752621.33,14.37,1.03,243452.0,4.65
752927.91,14.38,1.04,243241.49,4.65
752779.44,14.38,1.04,243156.0,4.65
752841.28,14.39,1.04,243908.75,4.66
752649.98,14.38,1.04,243653.51,4.66
752276.14,14.38,1.04,243288.74,4.65
752561.5,14.39,1.04,243376.02,4.65
752413.03,14.39,1.04,243540.5,4.66
752039.2,14.38,1.04,243220.59,4.65
751890.73,14.38,1.04,243107.66,4.65
751930.96,14.38,1.04,243277.59,4.65
751782.49,14.38,1.04,243164.48,4.65
751822.73,14.39,1.04,243334.82,4.66
751674.25,14.39,1.04,243262.37,4.66
751525.78,14.38,1.04,243206.68,4.66
751377.31,14.38,1.04,243164.02,4.66
751228.84,14.38,1.04,243078.53,4.65
751498.07,14.39,1.05,242310.63,4.64
751349.6,14.39,1.05,242238.18,4.64
751201.13,14.39,1.05,242182.48,4.64
751052.66,14.39,1.05,242070.07,4.64
750760.95,14.39,1.04,241803.34,4.63
750801.18,14.39,1.05,241637.06,4.63
750801.18,14.39,1.05,241637.06,4.63
750852.03,14.39,1.05,242450.69,4.65
750596.55,14.39,1.05,242014.49,4.64
750596.55,14.39,1.05,242014.49,4.64
750448.08,14.39,1.05,241998.75,4.64
750256.77,14.39,1.04,241993.8,4.64
750108.3,14.39,1.04,241881.39,4.64
750483.45,14.4,1.05,242402.26,4.65
750334.97,14.4,1.05,242691.7,4.66
750186.5,14.4,1.05,242096.92,4.65
750038.03,14.4,1.05,242545.8,4.66
749889.56,14.4,1.05,242332.74,4.65
749889.56,14.4,1.05,242332.74,4.65
749702.15,14.39,1.05,242084.31,4.65
749553.68,14.39,1.05,241975.5,4.65
749413.93,14.39,1.05,241347.13,4.64
749698.61,14.4,1.06,241583.17,4.64
749550.14,14.4,1.06,242613.61,4.66
749835.5,14.41,1.06,242620.98,4.66
749907.57,14.41,1.07,242230.72,4.65
749759.1,14.41,1.07,242118.31,4.65
749610.63,14.41,1.07,242102.58,4.65
749462.16,14.41,1.07,241990.16,4.65
749462.16,14.41,1.07,241990.16,4.65
749313.69,14.41,1.07,241974.43,4.65
749313.69,14.41,1.07,241974.43,4.65
748818.82,14.4,1.06,241445.72,4.64
748670.35,14.4,1.06,241333.31,4.64
748521.88,14.4,1.06,241317.57,4.64
748373.41,14.4,1.06,241243.46,4.64
748413.64,14.4,1.06,241206.63,4.64
748453.87,14.41,1.06,241611.1,4.65
748453.87,14.41,1.06,241611.1,4.65
748242.45,14.4,1.06,241402.1,4.65
748093.98,14.4,1.06,241306.51,4.65
748379.34,14.41,1.07,241393.79,4.65
748428.29,14.41,1.07,240958.12,4.64
748064.46,14.41,1.06,240937.48,4.64
747815.56,14.41,1.06,240602.11,4.63
747667.09,14.41,1.06,240477.32,4.63
747566.58,14.4,1.06,242149.86,4.67
747615.53,14.41,1.06,241714.19,4.66
747366.63,14.41,1.06,241378.82,4.65
747406.87,14.41,1.07,241325.37,4.65
747585.27,14.41,1.07,241273.14,4.65
747436.79,14.41,1.07,241747.29,4.66
747722.15,14.42,1.08,242107.81,4.67
747471.96,14.42,1.08,242856.4,4.68
747098.13,14.41,1.07,242463.82,4.68
747098.13,14.41,1.07,242463.82,4.68
746949.66,14.41,1.07,242437.28,4.68
746801.19,14.41,1.07,242335.67,4.68
746801.19,14.41,1.07,242335.67,4.68
746504.98,14.41,1.06,242087.5,4.67
746356.51,14.41,1.06,241975.92,4.67
746641.87,14.41,1.07,242394.39,4.68
746493.4,14.41,1.07,242351.73,4.68
746296.53,14.41,1.07,242246.44,4.68
746296.53,14.41,1.07,242246.44,4.68
746148.06,14.41,1.07,242160.96,4.68
746015.65,14.41,1.07,241985.98,4.67
745867.18,14.41,1.07,241872.87,4.67
745727.43,14.41,1.07,241244.5,4.66
745665.94,14.41,1.07,241096.09,4.66
745517.47,14.41,1.07,241081.06,4.66
745566.42,14.41,1.07,240645.39,4.65
745417.95,14.41,1.07,240532.28,4.65
745665.73,14.42,1.08,240680.09,4.65
745517.26,14.42,1.08,240665.05,4.65
745368.79,14.42,1.08,240552.64,4.65
744774.9,14.42,1.08,240408.76,4.65
744774.9,14.42,1.08,240408.76,4.65
744626.43,14.42,1.08,240393.03,4.66
744477.96,14.42,1.08,240366.49,4.66
744477.96,14.42,1.08,240366.49,4.66
744201.29,14.41,1.07,240103.31,4.65
744052.82,14.41,1.07,240001.7,4.65
743904.35,14.41,1.07,239889.29,4.65
743755.87,14.41,1.07,239873.56,4.65
743796.11,14.42,1.07,239953.67,4.65
744171.25,14.43,1.08,240299.25,4.66
744022.78,14.43,1.08,240186.14,4.66
744022.78,14.43,1.08,240186.14,4.66
743707.73,14.42,1.08,240023.49,4.65
743559.26,14.42,1.08,240008.46,4.65
743737.66,14.43,1.08,240047.4,4.66
