ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
675,3528,511130,6212,511130
675,3528,511940,6212,511940
676,3530,512260,6212,512260
677,3538,512580,6212,512580
677,3538,512810,6212,512810
678,3546,513620,6212,513620
678,3546,514430,6212,514430
678,3546,514890,6212,514890
679,3554,515210,6212,515210
679,3554,515210,6212,515210
679,3554,515680,6212,515680
679,3554,516000,6212,516000
680,3558,517000,6212,517000
681,3566,517810,6212,517810
682,3568,518620,6212,518620
683,3570,519090,6212,519090
684,3572,519090,6212,519090
684,3572,519740,6212,519740
684,3572,520740,6212,520740
685,3574,521550,6212,521550
686,3576,522360,6212,522360
686,3576,522830,6212,522830
687,3584,523150,6212,523150
688,3592,523960,6212,523960
689,3600,524770,6212,524770
689,3600,525240,6212,525240
689,3600,525890,6212,525890
690,3608,526700,6212,526700
690,3608,527700,6212,527700
691,3616,528700,6212,528700
691,3616,529510,6212,529510
691,3616,530510,6212,530510
691,3616,531100,6212,531100
692,3624,531570,6212,531570
692,3624,531570,6212,531570
693,3626,531800,6212,531800
694,3630,532270,6212,532270
695,3632,533080,6212,533080
696,3634,533890,6212,533890
697,3642,534700,6212,534700
697,3642,535160,6212,535160
698,3646,535620,6212,535620
698,3646,536090,6212,536090
698,3646,536560,6212,536560
698,3646,537030,6212,537030
698,3646,537190,6212,537190
699,3654,537660,6212,537660
700,3662,537980,6212,537980
700,3662,538790,6212,538790
700,3662,539600,6212,539600
701,3670,539760,6212,539760
701,3670,540570,6212,540570
702,3678,540890,6212,540890
703,3686,541540,6212,541540
704,3688,542010,6212,542010
705,3690,542560,6212,542560
706,3692,543020,6212,543020
707,3700,543020,6212,543020
708,3708,543480,6212,543480
708,3708,544130,6212,544130
709,3710,544450,6212,544450
710,3712,545260,6212,545260
710,3712,546070,6212,546070
711,3714,546720,6212,546720
712,3722,547530,6212,547530
713,3730,547990,6212,547990
714,3732,547990,6212,547990
714,3732,548460,6212,548460
715,3740,549270,6212,549270
716,3748,550270,6212,550270
717,3756,550740,6212,550740
718,3764,551740,6212,551740
718,3764,552060,6212,552060
718,3764,552870,6212,552870
719,3766,553520,6212,553520
719,3766,553520,6212,553520
720,3768,553520,6212,553520
720,3768,554330,6212,554330
720,3768,555330,6212,555330
720,3768,556140,6212,556140
720,3768,556790,6212,556790
721,3776,557440,6212,557440
722,3784,558090,6212,558090
722,3784,558900,6212,558900
723,3786,559900,6212,559900
723,3786,560550,6212,560550
723,3786,561200,6212,561200
723,3786,561670,6212,561670
723,3786,562140,6212,562140
723,3786,562610,6212,562610
723,3786,563080,6212,563080
724,3788,563550,6212,563550
724,3788,563550,6212,563550
724,3788,564020,6212,564020
724,3788,564340,6212,564340
724,3788,565150,6212,565150
725,3796,565150,6212,565150
725,3796,565620,6212,565620
725,3796,565620,6212,565620
725,3796,566210,6212,566210
725,3796,566680,6212,566680
726,3804,567490,6212,567490
727,3806,568300,6212,568300
728,3808,568300,6212,568300
729,3816,568770,6212,568770
729,3816,569240,6212,569240
730,3818,569790,6212,569790
730,3818,570020,6212,570020
730,3818,570490,6212,570490
730,3818,570950,6212,570950
730,3818,571760,6212,571760
731,3822,572760,6212,572760
731,3822,573760,6212,573760
731,3822,574080,6212,574080
731,3822,574630,6212,574630
731,3822,575630,6212,575630
732,3830,576440,6212,576440
733,3832,576670,6212,576670
734,3840,577140,6212,577140
734,3840,577600,6212,577600
734,3840,578410,6212,578410
735,3848,578870,6212,578870
736,3856,579340,6212,579340
737,3864,579660,6212,579660
738,3872,579980,6212,579980
739,3874,580790,6212,580790
740,3876,580950,6212,580950
740,3876,580950,6212,580950
740,3876,580950,6212,580950
741,3884,581600,6212,581600
741,3884,581600,6212,581600
742,3892,582410,6212,582410
743,3900,583410,6212,583410
744,3902,583880,6212,583880
745,3910,583880,6212,583880
746,3912,584110,6212,584110
746,3912,584920,6212,584920
746,3912,585390,6212,585390
746,3912,586200,6212,586200
746,3912,586670,6212,586670
746,3912,587140,6212,587140
746,3912,588140,6212,588140
746,3912,588950,6212,588950
746,3912,589760,6212,589760
747,3920,590570,6212,590570
747,3920,590570,6212,590570
747,3920,591040,6212,591040
748,3928,591850,6212,591850
748,3928,592080,6212,592080
748,3928,592400,6212,592400
748,3928,592400,6212,592400
748,3928,592720,6212,592720
748,3928,593190,6212,593190
748,3928,594190,6212,594190
748,3928,594510,6212,594510
748,3928,594980,6212,594980
748,3928,595790,6212,595790
749,3932,596230,6212,596230
750,3934,597040,6212,597040
750,3934,598040,6212,598040
750,3934,598040,6212,598040
751,3942,598850,6212,598850
752,3950,599660,6212,599660
752,3950,600130,6212,600130
752,3950,600450,6212,600450
752,3950,600450,6212,600450
752,3950,600670,6212,600670
753,3952,600830,6212,600830
753,3952,601830,6212,601830
754,3954,602300,6212,602300
754,3954,602620,6212,602620
755,3955,603210,6212,603210
755,3955,603680,6212,603680
756,3957,603680,6212,603680
756,3957,604140,6212,604140
756,3957,604140,6212,604140
756,3957,604610,6212,604610
756,3957,605610,6212,605610
756,3957,606420,6212,606420
756,3957,606740,6212,606740
757,3959,607550,6212,607550
758,3967,608020,6212,608020
758,3967,609020,6212,609020
758,3967,609340,6212,609340
758,3967,610150,6212,610150
759,3975,611150,6212,611150
759,3975,611630,6212,611630
759,3975,612220,6212,612220
759,3975,613220,6212,613220
759,3975,614030,6212,614030
760,3977,614350,6212,614350
760,3977,614820,6212,614820
761,3979,614930,6212,614930
762,3981,615740,6212,615740
762,3981,616210,6212,616210
762,3981,616860,6212,616860
762,3981,617020,6212,617020
762,3981,617250,6212,617250
762,3981,618060,6212,618060
762,3981,619060,6212,619060
763,3989,620060,6212,620060
764,3997,621060,6212,621060
765,3999,621380,6212,621380
765,3999,621610,6212,621610
765,3999,622420,6212,622420
765,3999,623230,6212,623230
765,3999,624040,6212,624040
765,3999,624040,6212,624040
765,3999,624690,6212,624690
765,3999,625160,6212,625160
766,4007,625970,6212,625970
767,4015,626340,6212,626340
767,4015,626810,6212,626810
768,4017,627280,6212,627280
768,4017,628090,6212,628090
768,4017,628560,6212,628560
769,4025,629370,6212,629370
770,4027,630180,6212,630180
771,4029,630650,6212,630650
772,4031,630650,6212,630650
772,4031,630650,6212,630650
772,4031,631120,6212,631120
772,4031,631120,6212,631120
772,4031,631120,6212,631120
772,4031,631930,6212,631930
772,4031,632400,6212,632400
773,4039,632720,6212,632720
773,4039,633370,6212,633370
774,4040,634180,6212,634180
775,4042,634180,6212,634180
776,4050,634990,6212,634990
777,4052,634990,6212,634990
778,4060,634990,6212,634990
779,4062,635220,6212,635220
779,4062,635690,6212,635690
780,4070,636690,6212,636690
781,4072,637500,6212,637500
781,4072,637500,6212,637500
782,4080,638310,6212,638310
782,4080,639120,6212,639120
783,4082,639120,6212,639120
783,4082,639280,6212,639280
783,4082,639280,6212,639280
783,4082,639750,6212,639750
784,4084,640750,6212,640750
784,4084,641750,6212,641750
785,4092,641980,6212,641980
786,4094,642530,6212,642530
787,4102,643340,6212,643340
787,4102,643610,6212,643610
787,4102,644420,6212,644420
788,4110,644890,6212,644890
788,4110,645700,6212,645700
789,4118,646700,6212,646700
789,4118,646700,6212,646700
789,4118,646920,6212,646920
790,4120,647390,6212,647390
790,4120,647390,6212,647390
790,4120,647850,6212,647850
790,4120,648170,6212,648170
790,4120,648390,6212,648390
790,4120,649200,6212,649200
790,4120,649200,6212,649200
791,4128,649670,6212,649670
791,4128,650480,6212,650480
791,4128,651290,6212,651290
791,4128,652100,6212,652100
791,4128,652570,6212,652570
792,4130,653380,6212,653380
793,4132,653490,6212,653490
793,4132,653960,6212,653960
793,4132,654770,6212,654770
793,4132,655320,6212,655320
793,4132,655790,6212,655790
793,4132,656790,6212,656790
793,4132,657260,6212,657260
793,4132,657910,6212,657910
794,4140,658910,6212,658910
794,4140,659720,6212,659720
794,4140,659950,6212,659950
794,4140,660760,6212,660760
794,4140,660980,6212,660980
795,4142,661450,6212,661450
795,4142,661670,6212,661670
796,4144,661990,6212,661990
796,4144,662990,6212,662990
797,4152,663800,6212,663800
797,4152,664120,6212,664120
797,4152,664490,6212,664490
797,4152,665300,6212,665300
797,4152,665770,6212,665770
797,4152,666580,6212,666580
797,4152,667050,6212,667050
797,4152,667050,6212,667050
797,4152,667400,6212,667400
798,4160,667720,6212,667720
798,4160,668720,6212,668720
798,4160,669370,6212,669370
799,4164,670020,6212,670020
800,4172,670830,6212,670830
800,4172,671640,6212,671640
800,4172,672450,6212,672450
800,4172,672910,6212,672910
800,4172,673180,6212,673180
801,4180,674180,6212,674180
801,4180,674990,6212,674990
802,4182,675990,6212,675990
803,4190,683990,6212,683990
803,4190,683990,6212,683990
803,4190,684640,6212,684640
804,4198,684960,6212,684960
805,4202,684960,6212,684960
805,4202,685430,6212,685430
805,4202,685660,6212,685660
806,4210,686470,6212,686470
806,4210,687280,6212,687280
806,4210,688090,6212,688090
806,4210,688410,6212,688410
806,4210,688960,6212,688960
807,4218,689430,6212,689430
807,4218,689430,6212,689430
807,4218,689430,6212,689430
808,4226,690240,6212,690240
808,4226,690560,6212,690560
808,4226,691370,6212,691370
808,4226,691530,6212,691530
808,4226,691750,6212,691750
809,4234,691750,6212,691750
809,4234,691800,6212,691800
809,4234,692260,6212,692260
809,4234,692730,6212,692730
809,4234,692730,6212,692730
809,4234,693540,6212,693540
809,4234,694540,6212,694540
809,4234,695010,6212,695010
810,4238,695480,6212,695480
810,4238,696290,6212,696290
810,4238,696610,6212,696610
811,4246,697080,6212,697080
812,4248,697550,6212,697550
813,4250,697550,6212,697550
814,4252,697550,6212,697550
814,4252,697550,6212,697550
814,4252,698550,6212,698550
814,4252,699360,6212,699360
814,4252,700170,6212,700170
814,4252,701170,6212,701170
815,4260,702170,6212,702170
815,4260,702980,6212,702980
816,4262,703450,6212,703450
816,4262,704100,6212,704100
816,4262,704910,6212,704910
816,4262,705130,6212,705130
816,4262,705600,6212,705600
816,4262,706060,6212,706060
816,4262,706530,6212,706530
817,4264,707340,6212,707340
818,4266,708150,6212,708150
818,4266,708440,6212,708440
818,4266,708760,6212,708760
818,4266,709570,6212,709570
819,4274,709570,6212,709570
820,4282,710570,6212,710570
821,4284,710730,6212,710730
821,4284,711540,6212,711540
822,4286,711910,6212,711910
822,4286,712720,6212,712720
823,4290,713270,6212,713270
823,4290,714270,6212,714270
823,4290,715270,6212,715270
823,4290,716080,6212,716080
823,4290,716670,6212,716670
824,4298,717140,6212,717140
824,4298,717950,6212,717950
824,4298,718760,6212,718760
825,4300,719570,6212,719570
825,4300,720040,6212,720040
825,4300,720510,6212,720510
825,4300,721160,6212,721160
826,4302,721630,6212,721630
826,4302,722280,6212,722280
826,4302,722750,6212,722750
827,4310,722750,6212,722750
827,4310,723560,6212,723560
828,4318,724210,6212,724210
829,4320,724210,6212,724210
829,4320,724210,6212,724210
829,4320,724210,6212,724210
829,4320,724370,6212,724370
830,4322,725370,6212,725370
830,4322,725840,6212,725840
831,4330,726070,6212,726070
831,4330,726620,6212,726620
832,4332,727080,6212,727080
832,4332,727400,6212,727400
832,4332,728210,6212,728210
832,4332,728530,6212,728530
832,4332,729180,6212,729180
832,4332,730180,6212,730180
832,4332,731180,6212,731180
832,4332,731500,6212,731500
833,4334,732310,6212,732310
834,4342,733120,6212,733120
834,4342,734120,6212,734120
835,4344,734930,6212,734930
835,4344,735400,6212,735400
835,4344,735400,6212,735400
835,4344,735720,6212,735720
835,4344,735720,6212,735720
835,4344,736040,6212,736040
835,4344,736500,6212,736500
836,4352,736820,6212,736820
837,4354,737630,6212,737630
838,4362,738100,6212,738100
838,4362,738910,6212,738910
839,4364,739280,6212,739280
839,4364,739930,6212,739930
839,4364,740520,6212,740520
839,4364,741520,6212,741520
840,4366,742170,6212,742170
841,4374,742330,6212,742330
842,4376,742550,6212,742550
843,4384,743020,6212,743020
843,4384,743020,6212,743020
843,4384,744020,6212,744020
844,4392,744250,6212,744250
845,4394,744800,6212,744800
845,4394,745800,6212,745800
845,4394,746450,6212,746450
846,4396,747100,6212,747100
847,4398,747570,6212,747570
847,4398,748160,6212,748160
847,4398,748620,6212,748620
848,4406,749270,6212,749270
849,4414,750080,6212,750080
850,4422,750080,6212,750080
850,4422,750550,6212,750550
850,4422,751020,6212,751020
850,4422,751240,6212,751240
850,4422,751240,6212,751240
851,4430,751720,6212,751720
851,4430,752720,6212,752720
852,4438,753190,6212,753190
852,4438,754000,6212,754000
852,4438,754000,6212,754000
853,4446,754470,6212,754470
853,4446,755470,6212,755470
854,4448,755630,6212,755630
855,4450,755790,6212,755790
855,4450,756790,6212,756790
855,4450,757600,6212,757600
855,4450,758250,6212,758250
855,4450,758250,6212,758250
856,4458,758620,6212,758620
856,4458,758940,6212,758940
857,4460,758940,6212,758940
857,4460,759260,6212,759260
857,4460,759730,6212,759730
857,4460,760540,6212,760540
857,4460,761010,6212,761010
858,4464,761820,6212,761820
858,4464,762280,6212,762280
858,4464,762930,6212,762930
858,4464,763740,6212,763740
859,4472,764550,6212,764550
859,4472,765550,6212,765550
859,4472,766200,6212,766200
859,4472,767010,6212,767010
859,4472,768010,6212,768010
859,4472,768820,6212,768820
859,4472,769630,6212,769630
859,4472,770440,6212,770440
859,4472,771250,6212,771250
859,4472,772060,6212,772060
860,4480,772530,6212,772530
860,4480,773530,6212,773530
860,4480,773530,6212,773530
860,4480,774530,6212,774530
860,4480,775340,6212,775340
860,4480,776150,6212,776150
860,4480,776740,6212,776740
861,4482,777210,6212,777210
861,4482,778020,6212,778020
862,4490,778830,6212,778830
863,4498,779480,6212,779480
863,4498,780030,6212,780030
863,4498,780840,6212,780840
863,4498,781650,6212,781650
863,4498,781880,6212,781880
864,4500,782350,6212,782350
864,4500,782820,6212,782820
864,4500,783820,6212,783820
864,4500,783820,6212,783820
864,4500,783820,6212,783820
865,4508,784630,6212,784630
865,4508,784740,6212,784740
865,4508,785740,6212,785740
865,4508,786390,6212,786390
866,4510,786550,6212,786550
867,4518,786770,6212,786770
867,4518,787000,6212,787000
867,4518,787110,6212,787110
867,4518,788110,6212,788110
867,4518,788920,6212,788920
868,4520,789510,6212,789510
868,4520,789510,6212,789510
868,4520,789880,6212,789880
869,4528,790530,6212,790530
869,4528,791000,6212,791000
869,4528,791000,6212,791000
869,4528,791470,6212,791470
870,4536,791940,6212,791940
871,4538,792400,6212,792400
872,4540,792870,6212,792870
872,4540,793190,6212,793190
872,4540,793510,6212,793510
872,4540,793980,6212,793980
873,4548,793980,6212,793980
873,4548,794460,6212,794460
874,4556,794780,6212,794780
875,4564,795250,6212,795250
876,4572,796060,6212,796060
876,4572,796870,6212,796870
877,4580,797680,6212,797680
877,4580,798150,6212,798150
877,4580,798800,6212,798800
877,4580,799800,6212,799800
877,4580,800800,6212,800800
877,4580,801610,6212,801610
877,4580,802420,6212,802420
877,4580,803420,6212,803420
878,4588,804230,6212,804230
878,4588,804450,6212,804450
878,4588,804680,6212,804680
878,4588,805680,6212,805680
878,4588,806140,6212,806140
878,4588,806140,6212,806140
878,4588,807140,6212,807140
878,4588,807610,6212,807610
878,4588,808080,6212,808080
879,4596,808550,6212,808550
879,4596,809020,6212,809020
879,4596,809830,6212,809830
879,4596,810640,6212,810640
880,4598,810640,6212,810640
880,4598,811110,6212,811110
881,4600,811270,6212,811270
882,4602,811270,6212,811270
883,4610,812080,6212,812080
883,4610,812670,6212,812670
883,4610,812900,6212,812900
883,4610,813710,6212,813710
883,4610,814520,6212,814520
883,4610,814980,6212,814980
883,4610,814980,6212,814980
884,4618,814980,6212,814980
885,4620,815630,6212,815630
886,4622,816440,6212,816440
886,4622,816900,6212,816900
886,4622,816900,6212,816900
887,4630,817710,6212,817710
888,4632,818520,6212,818520
888,4632,819330,6212,819330
888,4632,819980,6212,819980
888,4632,820450,6212,820450
889,4634,820500,6212,820500
890,4635,821050,6212,821050
890,4635,821510,6212,821510
890,4635,822320,6212,822320
890,4635,822790,6212,822790
890,4635,823600,6212,823600
890,4635,824070,6212,824070
890,4635,824440,6212,824440
891,4637,824910,6212,824910
891,4637,825380,6212,825380
891,4637,825610,6212,825610
892,4641,825980,6212,825980
892,4641,825980,6212,825980
892,4641,825980,6212,825980
892,4641,826300,6212,826300
892,4641,827110,6212,827110
892,4641,827580,6212,827580
892,4641,828050,6212,828050
892,4641,828860,6212,828860
892,4641,828860,6212,828860
892,4641,829340,6212,829340
893,4643,830340,6212,830340
893,4643,831150,6212,831150
894,4651,831620,6212,831620
894,4651,831620,6212,831620
894,4651,831990,6212,831990
895,4659,832460,6212,832460
895,4659,832460,6212,832460
895,4659,832930,6212,832930
895,4659,833740,6212,833740
895,4659,834390,6212,834390
895,4659,835200,6212,835200
895,4659,835850,6212,835850
895,4659,836500,6212,836500
895,4659,836820,6212,836820
895,4659,836820,6212,836820
895,4659,837280,6212,837280
895,4659,837600,6212,837600
896,4667,837920,6212,837920
896,4667,838730,6212,838730
896,4667,839200,6212,839200
896,4667,840010,6212,840010
897,4669,840480,6212,840480
897,4669,841290,6212,841290
897,4669,841290,6212,841290
898,4677,842100,6212,842100
898,4677,842910,6212,842910
898,4677,843720,6212,843720
898,4677,844180,6212,844180
899,4679,844180,6212,844180
899,4679,844650,6212,844650
899,4679,845120,6212,845120
899,4679,845590,6212,845590
899,4679,846050,6212,846050
899,4679,846860,6212,846860
900,4681,847670,6212,847670
901,4689,848140,6212,848140
901,4689,848950,6212,848950
901,4689,849600,6212,849600
901,4689,850060,6212,850060
901,4689,851060,6212,851060
902,4697,851060,6212,851060
903,4705,851870,6212,851870
903,4705,852870,6212,852870
903,4705,852870,6212,852870
903,4705,853190,6212,853190
903,4705,853660,6212,853660
903,4705,853980,6212,853980
903,4705,854450,6212,854450
903,4705,855100,6212,855100
903,4705,855910,6212,855910
903,4705,856720,6212,856720
903,4705,857180,6212,857180
904,4707,857990,6212,857990
904,4707,858460,6212,858460
905,4709,859270,6212,859270
905,4709,860080,6212,860080
906,4711,860550,6212,860550
906,4711,861550,6212,861550
906,4711,862360,6212,862360
907,4713,862830,6212,862830
908,4721,863060,6212,863060
909,4729,863870,6212,863870
909,4729,864460,6212,864460
909,4729,864930,6212,864930
910,4737,865740,6212,865740
910,4737,866200,6212,866200
911,4745,867010,6212,867010
912,4747,867480,6212,867480
912,4747,867940,6212,867940
912,4747,868100,6212,868100
912,4747,868320,6212,868320
