ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
1015735.72,17.16,3.59,307025.03,5.19
1015735.72,17.16,3.59,307025.03,5.19
1015735.72,17.16,3.59,307058.93,5.19
1015787.25,17.16,3.6,307233.89,5.19
1015527.33,17.16,3.59,307094.59,5.19
1015578.86,17.16,3.6,307213.07,5.19
1015342.88,17.16,3.59,307136.88,5.19
1015503.19,17.16,3.6,307164.61,5.19
1015503.19,17.16,3.6,307140.4,5.19
1015266.67,17.16,3.59,306896.63,5.19
1015177.59,17.16,3.59,306966.85,5.19
1015367.61,17.16,3.6,306889.65,5.19
1015419.14,17.17,3.6,307106.99,5.19
1015419.14,17.17,3.6,307128.45,5.19
1015470.67,17.17,3.6,307246.93,5.2
1015184.99,17.17,3.6,307157.21,5.19
1015351.77,17.17,3.6,307354.48,5.2
1015403.3,17.17,3.61,307472.96,5.2
1015403.3,17.17,3.61,307437.92,5.2
1015403.3,17.17,3.61,307423.13,5.2
1015454.83,17.18,3.61,307482.17,5.2
1015506.36,17.18,3.61,307600.65,5.2
1015506.36,17.18,3.61,307600.65,5.2
1015391.11,17.18,3.61,307435.21,5.2
1015391.11,17.18,3.61,307475.6,5.2
1015560.5,17.18,3.62,307456.87,5.2
1015566.11,17.18,3.62,307459.49,5.2
1015467.95,17.18,3.62,307576.16,5.2
1015519.48,17.19,3.62,307694.64,5.21
1015679.8,17.19,3.62,307722.36,5.21
1015590.72,17.19,3.62,307792.58,5.21
1015642.25,17.19,3.63,307911.06,5.21
1015811.64,17.2,3.63,307892.32,5.21
1015536.59,17.19,3.63,307832.32,5.21
1015696.9,17.2,3.63,307816.41,5.21
1015748.43,17.2,3.64,307934.88,5.21
1015799.96,17.2,3.64,307993.93,5.22
1015851.49,17.21,3.64,308112.4,5.22
1015762.41,17.21,3.64,308099.22,5.22
1015931.8,17.21,3.65,308328.66,5.22
1015774.61,17.21,3.64,308171.91,5.22
1015676.45,17.21,3.64,308152.46,5.22
1015727.98,17.21,3.65,308211.5,5.22
1015779.51,17.22,3.65,308422.41,5.23
1015939.83,17.22,3.65,308483.5,5.23
1015991.36,17.22,3.66,308601.97,5.23
1015991.36,17.22,3.66,308629.04,5.23
1015755.38,17.22,3.65,308804.44,5.24
1015806.91,17.22,3.66,308882.84,5.24
1015858.44,17.23,3.66,309001.31,5.24
1015909.97,17.23,3.66,309060.36,5.24
1016140.83,17.24,3.67,309148.52,5.24
1016192.36,17.24,3.67,309322.28,5.25
1016423.22,17.24,3.68,309410.45,5.25
1016583.53,17.25,3.68,309564.1,5.25
1016347.55,17.25,3.68,309581.89,5.25
1016399.08,17.25,3.68,309700.36,5.26
1016245.33,17.25,3.68,309659.05,5.26
1016405.64,17.25,3.68,309686.77,5.26
1016636.5,17.26,3.69,309774.94,5.26
1016688.03,17.26,3.69,309948.7,5.26
1016462.05,17.26,3.69,309882.31,5.26
1016249.29,17.25,3.69,309650.59,5.26
1016249.29,17.25,3.69,309562.41,5.26
1016249.29,17.25,3.69,309656.26,5.26
1016447.57,17.26,3.69,309730.57,5.26
1016499.1,17.26,3.7,309891.03,5.26
1016653.36,17.27,3.7,310119.8,5.27
1016807.63,17.27,3.71,310286.53,5.27
1016859.16,17.27,3.71,310405.0,5.27
1016701.96,17.27,3.71,310194.23,5.27
1016856.23,17.28,3.71,310277.29,5.27
1017016.55,17.28,3.72,310261.38,5.27
1017068.08,17.28,3.72,310379.85,5.27
1016832.1,17.28,3.72,310366.68,5.27
1016883.63,17.29,3.72,310425.72,5.28
1016935.16,17.29,3.72,310425.72,5.28
1016698.64,17.29,3.72,310183.6,5.27
1016929.49,17.29,3.72,310825.96,5.29
1017089.81,17.3,3.73,310917.99,5.29
1017141.34,17.3,3.73,311036.47,5.29
1017192.87,17.3,3.74,311095.51,5.29
1016956.35,17.3,3.73,310745.86,5.29
1016720.37,17.3,3.73,310793.61,5.29
1016771.9,17.3,3.73,310912.08,5.29
1016932.22,17.3,3.74,310939.81,5.29
1016695.7,17.3,3.73,310816.78,5.29
1016695.7,17.3,3.73,310872.06,5.29
1016698.5,17.3,3.73,310893.45,5.29
1016912.76,17.3,3.74,310821.6,5.29
1017067.02,17.31,3.74,310913.58,5.29
1017118.55,17.31,3.75,311023.14,5.29
1017170.08,17.32,3.75,311141.62,5.3
1017170.08,17.32,3.75,311142.62,5.3
1016944.1,17.31,3.75,311076.23,5.3
1017110.01,17.32,3.75,311270.91,5.3
1017161.54,17.32,3.75,311389.39,5.3
1017213.07,17.32,3.76,311448.43,5.3
1017264.6,17.33,3.76,311566.91,5.31
1017316.13,17.33,3.76,311625.95,5.31
1017367.66,17.33,3.77,311744.43,5.31
1017419.19,17.34,3.77,311803.47,5.31
1017175.24,17.33,3.77,311668.1,5.31
1016953.68,17.33,3.76,311411.8,5.31
1016892.3,17.33,3.77,311400.54,5.31
1016632.37,17.33,3.76,311095.74,5.3
1016683.9,17.33,3.77,311214.22,5.31
1016844.22,17.34,3.77,311241.94,5.31
1016895.75,17.34,3.77,311360.42,5.31
1017065.14,17.34,3.78,312856.6,5.33
1016966.98,17.34,3.78,313568.25,5.35
1017018.51,17.35,3.78,313627.29,5.35
1017178.83,17.35,3.78,315095.41,5.37
1021109.1,17.42,3.85,316819.46,5.4
1020873.12,17.42,3.85,316743.27,5.4
1020924.65,17.42,3.85,316861.75,5.41
1021084.97,17.42,3.86,316845.84,5.41
1021239.23,17.43,3.86,316832.66,5.41
1021290.76,17.43,3.87,316891.7,5.41
1021030.84,17.43,3.86,316688.48,5.41
1021185.1,17.43,3.87,316688.48,5.41
1021185.1,17.43,3.87,316666.8,5.41
1021236.63,17.44,3.87,317715.21,5.42
1020976.7,17.43,3.87,317273.41,5.42
1020687.43,17.43,3.86,316956.08,5.41
1020427.5,17.42,3.86,316679.25,5.41
1020289.16,17.42,3.86,316751.04,5.41
1020289.16,17.42,3.86,316776.97,5.41
1020340.69,17.43,3.86,316895.45,5.41
1020392.22,17.43,3.86,316954.49,5.41
1020235.32,17.43,3.86,316791.76,5.41
1020075.39,17.43,3.86,316728.8,5.41
1020126.92,17.43,3.86,316847.28,5.41
1020287.24,17.43,3.87,316875.0,5.41
1020061.26,17.43,3.86,316808.61,5.41
1020251.28,17.44,3.87,316731.41,5.41
1020405.55,17.44,3.87,317252.85,5.42
1020457.08,17.44,3.88,317371.33,5.42
1020457.08,17.44,3.88,317333.36,5.42
1020611.34,17.45,3.88,317416.42,5.43
1020441.41,17.45,3.88,317343.67,5.43
1020357.73,17.44,3.88,317149.46,5.42
1020547.75,17.45,3.88,317072.25,5.42
1020390.85,17.45,3.88,316917.42,5.42
1020130.92,17.44,3.88,316760.84,5.42
1020291.24,17.45,3.88,316744.92,5.42
1020055.26,17.45,3.88,316731.75,5.42
1019795.33,17.44,3.88,316569.95,5.41
1019795.33,17.44,3.88,316608.11,5.41
1019955.65,17.45,3.88,316608.11,5.42
1019719.67,17.44,3.88,316871.95,5.42
1019879.99,17.45,3.88,316848.95,5.42
1019931.52,17.45,3.88,317096.07,5.43
1019695.54,17.45,3.88,316922.45,5.42
1019747.07,17.45,3.88,317139.79,5.43
1019901.33,17.46,3.89,317231.76,5.43
1019689.33,17.45,3.89,317025.8,5.43
1019740.86,17.46,3.89,317135.37,5.43
1019582.67,17.45,3.89,317172.55,5.43
1019742.99,17.46,3.89,317143.79,5.43
1019483.06,17.46,3.89,316981.99,5.43
1019435.42,17.45,3.89,316974.5,5.43
1019199.44,17.45,3.89,316830.74,5.43
1019397.72,17.46,3.89,317225.68,5.43
1019558.04,17.46,3.9,317196.91,5.43
1019322.06,17.46,3.89,317053.15,5.43
1019482.38,17.46,3.9,317415.21,5.44
1019256.4,17.46,3.89,317183.15,5.43
1019307.93,17.46,3.9,317301.63,5.44
1019473.83,17.47,3.9,317319.27,5.44
1019525.36,17.47,3.91,317437.74,5.44
1019735.13,17.48,3.91,317598.08,5.44
1019503.56,17.47,3.91,317541.77,5.44
1019657.83,17.48,3.91,317624.83,5.44
1019413.88,17.47,3.91,317379.89,5.44
1019347.68,17.47,3.91,317557.62,5.44
1019399.21,17.48,3.91,317676.09,5.45
1019139.28,17.47,3.91,317514.29,5.44
1019305.18,17.48,3.91,317531.93,5.44
1019073.62,17.48,3.91,317475.63,5.44
1019233.94,17.48,3.91,317378.71,5.44
1019403.33,17.48,3.92,317289.19,5.44
1019167.35,17.48,3.92,317264.93,5.44
1019327.67,17.49,3.92,321866.31,5.52
1020144.93,17.5,3.93,321750.59,5.52
1019969.87,17.5,3.93,321667.58,5.52
1020021.4,17.5,3.94,321979.0,5.52
1020072.93,17.51,3.94,322097.48,5.53
1020124.46,17.51,3.94,322156.52,5.53
1020175.99,17.51,3.95,322274.99,5.53
1020227.52,17.52,3.95,322334.04,5.53
1020387.84,17.52,3.95,322305.27,5.53
1020439.37,17.52,3.96,322480.24,5.54
1020439.37,17.52,3.96,322470.26,5.54
1020490.9,17.53,3.96,322588.73,5.54
1020493.71,17.53,3.96,322591.19,5.54
1020257.73,17.52,3.96,322515.0,5.54
1021178.09,17.54,3.97,321994.68,5.53
1021229.62,17.54,3.98,322053.73,5.53
1021389.94,17.55,3.98,322024.96,5.53
1021441.47,17.55,3.99,322199.93,5.54
1021493.0,17.56,3.99,322318.4,5.54
1021403.92,17.55,3.99,322388.62,5.54
1021455.45,17.56,3.99,322447.66,5.54
1021506.98,17.56,3.99,322566.14,5.55
1021558.51,17.56,4.0,322625.18,5.55
1021561.31,17.56,4.0,322680.84,5.55
1021771.08,17.57,4.0,322663.64,5.55
1021969.36,17.57,4.01,322737.95,5.55
1021903.16,17.57,4.01,322726.07,5.55
1021954.69,17.58,4.01,322886.53,5.55
1021797.49,17.58,4.01,322740.4,5.55
1021849.02,17.58,4.01,322740.4,5.55
1022018.42,17.58,4.02,323278.53,5.56
1022069.95,17.59,4.02,323613.94,5.57
1021894.89,17.58,4.02,323384.43,5.56
1022049.15,17.59,4.02,323476.4,5.57
1022049.15,17.59,4.02,323498.45,5.57
1022247.43,17.59,4.03,323749.86,5.57
1022247.43,17.59,4.03,323718.85,5.57
1022003.49,17.59,4.03,323583.47,5.57
1021846.3,17.59,4.02,323425.84,5.57
1023815.15,17.62,4.06,324180.52,5.58
1023969.42,17.63,4.06,324272.49,5.58
1024020.95,17.63,4.07,324382.05,5.59
1024072.48,17.63,4.07,324500.53,5.59
1023812.55,17.63,4.07,324349.3,5.59
1023966.81,17.64,4.07,324432.36,5.59
1023722.87,17.63,4.07,324187.68,5.58
1023462.94,17.63,4.06,324025.88,5.58
1023462.94,17.63,4.06,324061.03,5.58
1023462.94,17.63,4.06,324049.64,5.58
1023623.26,17.63,4.07,324020.87,5.58
1023363.33,17.63,4.06,323859.07,5.58
1023127.35,17.63,4.06,323715.31,5.58
1023287.67,17.63,4.07,324077.37,5.58
1023339.2,17.63,4.07,324195.84,5.59
1023103.22,17.63,4.07,323953.79,5.58
1023154.75,17.64,4.07,324032.18,5.59
1023315.07,17.64,4.07,324003.42,5.59
1023079.09,17.64,4.07,323859.66,5.58
1023130.62,17.64,4.07,324102.19,5.59
1023284.88,17.65,4.08,324194.17,5.59
1023336.41,17.65,4.08,324303.73,5.59
1023490.68,17.65,4.09,324395.7,5.6
1023651.0,17.66,4.09,324503.27,5.6
1023451.77,17.65,4.09,324437.64,5.6
1023606.03,17.66,4.09,324529.61,5.6
1023606.03,17.66,4.09,324529.61,5.6
1023370.05,17.66,4.09,324501.7,5.6
1023110.13,17.65,4.09,324339.9,5.6
1023270.44,17.66,4.09,324447.46,5.6
1023270.44,17.66,4.09,324447.46,5.6
1023424.71,17.66,4.1,324539.43,5.6
1023424.71,17.66,4.1,324539.43,5.6
1023164.78,17.66,4.09,324285.29,5.6
1023363.06,17.66,4.1,324536.71,5.6
1023414.59,17.67,4.1,324655.18,5.6
1023188.61,17.66,4.1,324636.75,5.6
1023348.93,17.67,4.1,324664.47,5.61
1023189.0,17.67,4.1,324510.85,5.6
1022963.02,17.66,4.1,324444.46,5.6
1023123.34,17.67,4.1,324415.69,5.6
1023321.61,17.67,4.11,324669.36,5.61
1023475.88,17.68,4.11,324761.33,5.61
1023239.9,17.68,4.11,324758.85,5.61
1022979.97,17.67,4.11,324607.61,5.61
1023031.5,17.68,4.11,324717.18,5.61
1023031.5,17.68,4.11,324717.18,5.61
1023031.5,17.68,4.11,324717.18,5.61
1023031.5,17.68,4.11,324717.18,5.61
1023185.77,17.68,4.11,324809.15,5.61
1023346.08,17.68,4.12,324916.71,5.61
1023346.08,17.68,4.12,324916.71,5.61
1023120.1,17.68,4.12,324898.28,5.61
1022962.91,17.68,4.11,324744.78,5.61
1022968.52,17.68,4.11,324759.43,5.61
1023128.84,17.68,4.12,324730.66,5.61
1023283.11,17.69,4.12,324958.96,5.62
1023334.64,17.69,4.13,325077.44,5.62
1023386.17,17.7,4.13,325136.48,5.62
1023437.7,17.7,4.13,325254.95,5.62
1023201.72,17.7,4.13,325227.04,5.62
1023362.03,17.7,4.13,325254.77,5.63
1023413.56,17.7,4.14,325373.24,5.63
1023177.58,17.7,4.13,325297.06,5.63
1023229.11,17.7,4.14,325356.1,5.63
1022985.17,17.7,4.13,325111.42,5.63
1022985.17,17.7,4.13,325111.42,5.63
1022741.23,17.7,4.13,324866.48,5.62
1022741.23,17.7,4.13,324866.48,5.62
1022741.23,17.7,4.13,324789.32,5.62
1022481.3,17.69,4.13,324535.18,5.62
1022641.62,17.7,4.13,324519.27,5.62
1022795.89,17.7,4.14,324753.01,5.62
1022559.9,17.7,4.13,324675.45,5.62
1022299.98,17.7,4.13,324488.3,5.62
1022130.05,17.69,4.13,324324.67,5.61
1022181.58,17.7,4.13,324489.59,5.62
1021921.65,17.69,4.13,324155.31,5.61
1021973.18,17.7,4.13,324614.2,5.62
1022133.5,17.7,4.14,324585.44,5.62
1022185.03,17.71,4.14,324760.4,5.63
1022027.84,17.7,4.14,324607.87,5.62
1021791.86,17.7,4.13,324531.68,5.62
1021791.86,17.7,4.13,324531.68,5.62
1021843.39,17.7,4.14,324650.16,5.62
1021843.39,17.7,4.14,324730.51,5.63
1022003.7,17.71,4.14,324758.24,5.63
1021767.72,17.71,4.14,324682.05,5.63
1021819.25,17.71,4.14,324800.52,5.63
1021988.65,17.71,4.15,324781.79,5.63
1022040.18,17.72,4.15,324900.27,5.63
1022045.79,17.72,4.15,324908.67,5.63
1022045.79,17.72,4.15,324908.67,5.63
1022038.95,17.72,4.15,325109.17,5.64
1022199.26,17.72,4.16,325136.89,5.64
1022199.26,17.72,4.16,325136.89,5.64
1021963.28,17.72,4.15,325060.71,5.64
1022014.81,17.72,4.16,325179.18,5.64
1022014.81,17.72,4.16,325179.18,5.64
1022014.81,17.72,4.16,325180.96,5.64
1021756.6,17.72,4.15,324903.59,5.63
1021916.92,17.72,4.16,324931.32,5.64
1021968.45,17.73,4.16,325049.79,5.64
1021968.45,17.73,4.16,325044.13,5.64
1021968.45,17.73,4.16,325044.13,5.64
1021968.45,17.73,4.16,325044.13,5.64
1022166.73,17.73,4.17,325160.43,5.64
1021940.75,17.73,4.16,325094.04,5.64
1022095.01,17.73,4.17,325186.01,5.64
1022325.87,17.74,4.17,325464.58,5.65
1022480.13,17.74,4.18,325556.55,5.65
1022531.66,17.75,4.18,325755.29,5.65
1022691.98,17.75,4.19,325726.52,5.65
1022535.38,17.75,4.18,325678.85,5.65
1022535.38,17.75,4.18,325678.85,5.65
1022535.38,17.75,4.18,325665.27,5.65
1022275.45,17.75,4.18,325527.46,5.65
1022086.27,17.74,4.18,325324.82,5.65
1022137.8,17.75,4.18,325499.78,5.65
1021877.88,17.74,4.18,325223.45,5.65
1022032.14,17.75,4.18,325315.43,5.65
1021806.16,17.75,4.18,325249.03,5.65
1021966.48,17.75,4.18,325356.59,5.65
1021649.98,17.75,4.18,325013.6,5.65
1021804.25,17.75,4.18,325105.57,5.65
1021855.78,17.75,4.19,325215.13,5.65
1021619.8,17.75,4.18,325187.22,5.65
1021774.06,17.76,4.19,325279.19,5.65
1021928.33,17.76,4.19,325499.59,5.66
1021928.33,17.76,4.19,325499.59,5.66
1022088.65,17.76,4.2,325470.83,5.66
1022140.18,17.77,4.2,325645.79,5.66
1022343.6,17.77,4.21,325099.27,5.65
1022107.62,17.77,4.21,325023.08,5.65
1022159.15,17.77,4.21,325141.55,5.65
1022357.42,17.78,4.21,325257.85,5.66
1022097.5,17.78,4.21,325003.71,5.65
1022251.76,17.78,4.21,325095.68,5.65
1022303.29,17.78,4.22,325294.42,5.66
1022354.82,17.79,4.22,325412.89,5.66
1022354.82,17.79,4.22,325452.65,5.66
1022509.09,17.79,4.23,325535.71,5.66
1022560.62,17.8,4.23,325654.18,5.67
1022720.93,17.8,4.23,325681.91,5.67
1022484.95,17.8,4.23,325605.72,5.67
1022225.03,17.79,4.23,325443.92,5.67
1022385.34,17.8,4.23,325415.16,5.67
1022436.87,17.8,4.24,325590.12,5.67
1022488.4,17.81,4.24,325708.6,5.67
1022686.68,17.81,4.24,325824.9,5.67
1022738.21,17.81,4.25,325943.37,5.68
1022478.28,17.81,4.24,325774.18,5.67
1022478.28,17.81,4.24,325771.82,5.67
1022529.81,17.81,4.25,325830.87,5.68
1022581.34,17.82,4.25,325949.34,5.68
1022632.87,17.82,4.25,326008.39,5.68
1022831.87,17.83,4.26,325461.84,5.67
1022536.92,17.82,4.26,325167.72,5.67
1022242.98,17.82,4.25,324983.37,5.66
1021983.05,17.81,4.25,324727.66,5.66
1022034.58,17.82,4.25,324846.14,5.66
1021798.6,17.82,4.25,324769.95,5.66
1021798.6,17.82,4.25,324769.95,5.66
1021850.13,17.82,4.25,324828.99,5.66
1021901.66,17.82,4.26,324947.47,5.67
1022061.98,17.83,4.26,324975.19,5.67
1021826.0,17.82,4.26,324899.01,5.67
1021980.26,17.83,4.26,324990.98,5.67
1022134.53,17.83,4.27,325211.38,5.67
1022186.06,17.84,4.27,325329.85,5.68
1022340.32,17.84,4.28,325412.91,5.68
1022391.85,17.85,4.28,325531.39,5.68
1022391.85,17.85,4.28,325531.39,5.68
1022443.38,17.85,4.28,325590.43,5.68
1022494.91,17.85,4.29,325708.91,5.69
1022234.98,17.85,4.28,325432.58,5.68
1022389.72,17.85,4.29,325609.12,5.69
1022149.32,17.85,4.28,325362.66,5.68
1022200.85,17.85,4.29,325481.13,5.68
1021940.92,17.85,4.28,325319.33,5.68
1022095.66,17.85,4.29,325495.88,5.69
1021939.05,17.85,4.29,325448.2,5.69
1022137.33,17.86,4.29,325522.51,5.69
1022188.86,17.86,4.29,325682.97,5.69
1022048.47,17.86,4.29,325504.28,5.69
1022208.78,17.86,4.3,325475.52,5.69
1021948.86,17.86,4.29,325306.33,5.69
1021778.93,17.86,4.29,325140.63,5.68
1021830.46,17.86,4.3,325315.59,5.69
1021594.48,17.86,4.29,325239.4,5.69
1021825.34,17.86,4.3,325327.57,5.69
1021876.87,17.87,4.3,325501.33,5.69
1022037.18,17.87,4.31,325472.57,5.69
1021743.24,17.87,4.3,325288.21,5.69
1021483.31,17.86,4.3,325126.41,5.69
1021483.31,17.86,4.3,325126.41,5.69
1021246.79,17.86,4.3,325003.38,5.68
1021157.71,17.86,4.29,324859.62,5.68
1021209.24,17.86,4.3,325248.56,5.69
1021369.56,17.87,4.3,325219.8,5.69
1021421.09,17.87,4.31,325394.76,5.69
1021311.09,17.87,4.3,325284.76,5.69
1021311.09,17.87,4.3,325284.76,5.69
1021311.09,17.87,4.3,325284.76,5.69
1021085.11,17.87,4.3,325218.37,5.69
1021136.64,17.87,4.31,325336.84,5.69
1021136.64,17.87,4.31,325358.89,5.69
1021296.96,17.88,4.31,325386.62,5.7
1021280.2,17.88,4.31,325527.27,5.7
1021449.6,17.88,4.31,325437.75,5.7
1021501.13,17.88,4.32,325627.01,5.7
1021552.66,17.89,4.32,325745.48,5.7
1021558.27,17.89,4.32,325747.9,5.7
1021465.98,17.89,4.32,325868.77,5.71
1021256.75,17.88,4.32,325630.28,5.7
1021417.07,17.89,4.32,325658.01,5.7
1021259.88,17.89,4.32,325500.81,5.7
1021311.41,17.89,4.32,325619.29,5.7
1021065.43,17.89,4.32,325514.05,5.7
1021234.82,17.89,4.32,325495.32,5.7
1021240.43,17.89,4.32,325497.73,5.7
1021148.14,17.89,4.32,325618.6,5.7
1021308.46,17.89,4.33,325589.83,5.7
1021170.11,17.89,4.33,325446.08,5.7
1021330.43,17.9,4.33,325891.63,5.71
1021484.7,17.9,4.34,325983.6,5.71
1021467.94,17.9,4.34,325968.54,5.71
1021628.26,17.91,4.34,326076.1,5.72
1021392.28,17.9,4.34,326048.19,5.72
1021623.14,17.91,4.34,326136.35,5.72
1021674.67,17.91,4.35,326310.12,5.72
1021674.67,17.91,4.35,326302.85,5.72
1021674.67,17.91,4.35,326302.85,5.72
1021834.99,17.92,4.35,326274.09,5.72
1021599.01,17.92,4.35,326130.33,5.72
1021599.01,17.92,4.35,326130.33,5.72
1021441.81,17.91,4.35,325934.81,5.72
1021441.81,17.91,4.35,325934.81,5.72
1021493.34,17.92,4.35,326177.34,5.72
1021544.87,17.92,4.35,326295.82,5.72
1021596.4,17.92,4.36,326354.86,5.73
1021794.68,17.93,4.36,326429.17,5.73
1021846.21,17.93,4.37,326589.63,5.73
1021636.98,17.93,4.36,326354.54,5.73
1021377.06,17.93,4.36,326100.4,5.72
1021377.06,17.93,4.36,326100.4,5.72
1021428.59,17.93,4.36,326218.87,5.73
1021378.59,17.93,4.36,326168.87,5.73
1021430.12,17.93,4.37,326227.92,5.73
1021590.43,17.94,4.37,326199.15,5.73
1021641.96,17.94,4.37,326374.12,5.73
1021488.21,17.94,4.37,326332.8,5.73
1021244.27,17.93,4.37,326197.43,5.73
1021295.8,17.94,4.37,326315.9,5.73
1021526.65,17.94,4.38,326459.36,5.73
1021578.18,17.95,4.38,326577.83,5.74
1021629.71,17.95,4.38,326636.87,5.74
1021681.24,17.95,4.39,326755.35,5.74
1021686.86,17.95,4.39,326769.99,5.74
1021738.39,17.96,4.39,326829.04,5.74
1021789.92,17.96,4.39,326947.51,5.75
1021789.92,17.96,4.39,326987.61,5.75
1021841.45,17.96,4.4,327046.66,5.75
1021841.45,17.96,4.4,327018.11,5.75
1021595.47,17.96,4.4,326920.46,5.75
1021595.47,17.96,4.4,326953.08,5.75
1021749.73,17.97,4.4,327045.05,5.75
1021595.98,17.96,4.4,327003.73,5.75
1021826.84,17.97,4.4,327282.3,5.76
1021826.84,17.97,4.4,327280.19,5.76
1021878.37,17.97,4.41,327398.67,5.76
1021618.44,17.97,4.4,327260.86,5.76
1021669.97,17.97,4.41,327319.9,5.76
1021824.23,17.98,4.41,327411.87,5.76
1021587.71,17.98,4.41,327166.62,5.76
1021327.78,17.97,4.41,326902.13,5.75
1021379.31,17.98,4.41,327114.39,5.76
1021430.84,17.98,4.41,327232.86,5.76
1021482.37,17.98,4.42,327291.91,5.76
1021533.9,17.99,4.42,327410.38,5.76
1021743.67,17.99,4.42,327419.82,5.76
1021795.2,17.99,4.43,327538.29,5.77
1021795.2,17.99,4.43,327538.29,5.77
1021729.0,17.99,4.43,327700.02,5.77
1021780.53,18.0,4.43,327759.07,5.77
1021940.85,18.0,4.44,327730.3,5.77
1021992.38,18.01,4.44,327905.27,5.78
1021756.4,18.0,4.44,327829.08,5.78
1021921.3,18.01,4.44,327947.44,5.78
1021817.78,18.01,4.44,327926.05,5.78
1021869.31,18.01,4.44,327987.89,5.78
1022035.21,18.01,4.45,327935.17,5.78
1021803.64,18.01,4.45,327815.36,5.78
1021855.17,18.01,4.45,328067.69,5.78
1022009.44,18.02,4.45,328159.67,5.79
1022009.44,18.02,4.45,328159.67,5.79
1022060.97,18.02,4.46,328269.23,5.79
1022112.5,18.03,4.46,328096.71,5.79
1022266.77,18.03,4.47,328559.94,5.8
1022421.03,18.04,4.47,328651.91,5.8
1022619.31,18.04,4.48,328903.33,5.8
1022359.38,18.04,4.47,328741.53,5.8
1022410.91,18.04,4.48,328860.0,5.8
1022410.91,18.04,4.48,328860.0,5.8
1022576.81,18.05,4.48,328877.64,5.8
1022345.25,18.04,4.48,328821.34,5.8
1022190.86,18.04,4.47,328675.98,5.8
1022190.86,18.04,4.47,328675.98,5.8
1022080.86,18.04,4.47,328565.98,5.8
1022132.39,18.04,4.48,328684.46,5.8
1021978.01,18.04,4.47,328539.1,5.8
1022138.32,18.05,4.48,328566.83,5.8
1022189.85,18.05,4.48,328685.3,5.8
1021953.87,18.05,4.48,328609.11,5.8
1022119.78,18.05,4.48,328626.75,5.8
1022274.04,18.06,4.49,328760.32,5.81
1022472.32,18.06,4.49,328970.14,5.81
1022250.75,18.06,4.49,328923.63,5.81
1022405.02,18.06,4.5,329015.6,5.81
1022456.55,18.07,4.5,329125.17,5.82
1022508.08,18.07,4.5,329243.64,5.82
1022559.61,18.07,4.51,329302.69,5.82
1022562.42,18.07,4.51,329315.02,5.82
1022452.42,18.07,4.51,329205.02,5.82
1022503.95,18.08,4.51,329323.49,5.82
1022658.21,18.08,4.51,329406.56,5.82
1022818.53,18.08,4.52,329390.65,5.82
1022870.06,18.09,4.52,329509.12,5.83
1022921.59,18.09,4.53,329568.16,5.83
1022973.12,18.09,4.53,329686.64,5.83
1022973.12,18.09,4.53,329686.64,5.83
1022763.89,18.09,4.53,329463.98,5.83
1022606.7,18.09,4.52,329311.03,5.83
1022606.7,18.09,4.52,329297.46,5.83
1022767.02,18.09,4.53,329325.18,5.83
1022541.04,18.09,4.53,329258.79,5.83
1022695.3,18.1,4.53,329245.61,5.83
1022746.83,18.1,4.53,329245.61,5.83
1022510.85,18.1,4.53,329579.89,5.83
1022250.92,18.09,4.53,329303.56,5.83
1022416.83,18.1,4.53,329451.27,5.83
1022468.36,18.1,4.54,329569.74,5.83
1022622.62,18.11,4.54,329652.8,5.84
1022622.62,18.11,4.54,330013.98,5.84
1022674.15,18.11,4.54,330132.45,5.85
1022442.59,18.11,4.54,329881.32,5.84
1022494.12,18.11,4.54,329940.36,5.84
1022654.43,18.12,4.55,329911.6,5.84
1022705.96,18.12,4.55,330086.56,5.85
1022536.04,18.12,4.55,329917.58,5.85
1022300.06,18.11,4.55,329841.39,5.84
1022300.06,18.11,4.55,329881.79,5.85
1022351.59,18.12,4.55,330000.27,5.85
1022582.44,18.12,4.56,330143.72,5.85
1022742.76,18.13,4.56,330114.96,5.85
1022506.78,18.12,4.56,329971.2,5.85
1022212.84,18.12,4.55,329725.44,5.85
1022264.37,18.12,4.56,329967.98,5.85
1022424.69,18.13,4.56,329939.21,5.85
1022476.22,18.13,4.57,330114.18,5.85
1022476.22,18.13,4.57,330114.18,5.85
1022250.24,18.13,4.56,330047.79,5.85
1022140.24,18.13,4.56,329937.79,5.85
1022145.85,18.13,4.56,329940.4,5.85
1021975.92,18.13,4.56,329830.24,5.85
1021975.92,18.13,4.56,329830.24,5.85
1022027.45,18.13,4.56,329948.72,5.85
1022078.98,18.13,4.57,330007.76,5.85
